worker,question,answer,truth,time
A2AWDYE8TVVZMV,8686,0,0,7
A36470UBRH28GO,8686,0,0,9
AQRI1E9W5268O,8686,0,0,9
A3FA1KFSHFVKPM,8686,0,0,107
A1LZWU72K42V92,8686,0,0,299
ACCXC5V05C9R9,8686,0,0,9
ABI0GL9ER3H1M,8686,0,0,12
A3O81LHBBI8NPK,8686,0,0,19
A3D9L5CQXK1YJL,8686,0,0,5
A19BMRBO5UAD6H,8686,0,0,12
A2V3P1XE33NYC3,8686,0,0,5
AR2V2N3U8JC96,8686,0,0,7
A2S96ZZ70YFPSK,8686,0,0,444
ASS4LIVDW452F,8686,0,0,10
AANKP2NELIU8L,8686,0,0,7
A3PM8L29POUPBQ,8686,0,0,5
A1NK6UXWXKFMC7,495,1,1,118
A2FBT0BSFOV91D,495,1,1,3
A2C57JVPIOH7F2,495,1,1,11
AQRI1E9W5268O,495,1,1,5
AD5IKFAK8KN4P,495,1,1,19
A3RR85PK3AV9TU,495,1,1,4
A32H5INU9CYMCI,495,1,1,6
A2DTELFC4X0QJQ,495,1,1,6
AR2V2N3U8JC96,495,1,1,9
A2C7UETA9SL9SK,495,1,1,60
ALQPGVQZEZSUE,495,1,1,493
A9KPCMO1J1LQF,495,1,1,197
A1UUNYHX3M8O3O,495,1,1,119
A3FA1KFSHFVKPM,495,1,1,341
ABI0GL9ER3H1M,495,1,1,9
A1OIXGF4N7O93T,495,1,1,9
A24LUXW1DB1QI5,495,1,1,28
A2V3P1XE33NYC3,495,1,1,5
A3K43RI91Y567E,495,1,1,74
AHZJB4VTLFCJ6,495,1,1,293
AQRI1E9W5268O,517,1,1,7
AJPQEZBVJXVE9,517,1,1,8
A2ALWT2BUSXD83,517,1,1,31
ACCXC5V05C9R9,517,1,1,17
A3O81LHBBI8NPK,517,1,1,31
A36470UBRH28GO,517,1,1,19
ASS4LIVDW452F,517,1,1,7
A2N3SBG44JOYJ0,517,1,1,2
AF9OA6LYG27BX,517,1,1,6
A1NK6UXWXKFMC7,517,1,1,5
ALQPGVQZEZSUE,517,1,1,205
A3PM8L29POUPBQ,517,1,1,5
A1Z048705962W6,517,1,1,6
A19BMRBO5UAD6H,517,1,1,9
A3NSX46VYD9J49,517,1,1,32
A35DS4T8H1MWYD,517,1,1,10
A15HVZVDQAD0UJ,517,1,1,12
A2V3P1XE33NYC3,517,1,1,5
A2FUMA4UR6S920,517,1,1,7
A3PRX6CU0P34NE,517,1,1,203
A1FXXKSGZ7KVQI,8735,0,0,72
A2JPOXYZM5AJZZ,8735,0,0,38
A24LUXW1DB1QI5,8735,0,0,3
A2AWDYE8TVVZMV,8735,0,0,2
A21D1EVLIOKUKO,8735,0,0,4
A1OIXGF4N7O93T,8735,0,0,4
ADMTRXEG43HU0,8735,0,0,5
AYXIDCIGUA037,8735,0,0,4
ASS4LIVDW452F,8735,0,0,2
AHZJB4VTLFCJ6,8735,0,0,101
AR2V2N3U8JC96,8735,0,0,2
AF9OA6LYG27BX,8735,0,0,2
A32H5INU9CYMCI,8735,0,0,5
A19BMRBO5UAD6H,8735,0,0,17
A3PM8L29POUPBQ,8735,0,0,2
AJPQEZBVJXVE9,8735,0,0,4
A2USD3XJ7TU9Y7,8735,0,0,3
A1YQPOF381ZJRW,8735,0,0,2
A2C7UETA9SL9SK,8735,0,0,3
A3PAKT8TH3N2ZZ,8735,0,0,90
A2AWDYE8TVVZMV,564,0,1,7
A34WGHYYMQWJF0,564,0,1,29
AF9OA6LYG27BX,564,1,1,6
A3D9L5CQXK1YJL,564,0,1,8
A17F6LB4PVB0Z6,564,1,1,11
A1FXXKSGZ7KVQI,564,1,1,103
A36SM7QM8OK3H6,564,1,1,8
A3PIAHR6PGXZNT,564,1,1,9
AHZJB4VTLFCJ6,564,0,1,317
A2V3P1XE33NYC3,564,1,1,5
A2RMJNF6IPI42F,564,1,1,16
A3PM8L29POUPBQ,564,0,1,5
A1LZWU72K42V92,564,0,1,5
A2C7UETA9SL9SK,564,0,1,23
A24LUXW1DB1QI5,564,1,1,52
A3FHFGC3V9B3OJ,564,1,1,12
A1NK6UXWXKFMC7,564,0,1,3
A2JPOXYZM5AJZZ,564,1,1,16
A15HVZVDQAD0UJ,564,0,1,41
A26CQZGNV3GJXS,564,0,1,252
A1QK90OHMNVT6N,569,1,1,9
AHZJB4VTLFCJ6,569,1,1,291
A2FUMA4UR6S920,569,1,1,7
AQRI1E9W5268O,569,1,1,5
A2CWJRAEFZ44HU,569,1,1,31
A3PM8L29POUPBQ,569,1,1,12
ADPH5QAINZCR4,569,1,1,84
A2AWDYE8TVVZMV,569,1,1,11
A2JPOXYZM5AJZZ,569,1,1,28
A2QYPEWPAGGKLQ,569,1,1,15
A1NK6UXWXKFMC7,569,1,1,113
A1YQPOF381ZJRW,569,1,1,4
A1UUNYHX3M8O3O,569,0,1,23
A1LZWU72K42V92,569,1,1,1788
A17F6LB4PVB0Z6,569,1,1,26
AF9OA6LYG27BX,569,1,1,6
A2GR1NO60FBJ2,569,0,1,15
A3D9L5CQXK1YJL,569,1,1,5
A2QAIIROYI52KO,569,1,1,257
A3K43RI91Y567E,569,1,1,57
A2QYPEWPAGGKLQ,95,1,1,13
AOAZMLP27GD81,95,1,1,192
A3TVDFJ22T1FFN,95,0,1,21
A2AWDYE8TVVZMV,95,1,1,5
A1OIXGF4N7O93T,95,1,1,11
ADPH5QAINZCR4,95,1,1,41
A36SM7QM8OK3H6,95,1,1,11
A2V3P1XE33NYC3,95,1,1,8
A2ALWT2BUSXD83,95,1,1,9
A2JUIW09ZP5KFS,95,1,1,11
A3FHFGC3V9B3OJ,95,1,1,11
ALQPGVQZEZSUE,95,1,1,195
A9KPCMO1J1LQF,95,1,1,11
AF9OA6LYG27BX,95,1,1,17
A1KGCOR8OXYR72,95,1,1,11
A3PM8L29POUPBQ,95,0,1,4
A2DTELFC4X0QJQ,95,1,1,6
A2QAIIROYI52KO,95,1,1,232
AQRI1E9W5268O,95,1,1,7
A1FXXKSGZ7KVQI,95,0,1,28
AJPQEZBVJXVE9,575,1,1,8
A3FHFGC3V9B3OJ,575,1,1,10
A9KPCMO1J1LQF,575,1,1,57
A24LUXW1DB1QI5,575,1,1,13
AF9OA6LYG27BX,575,1,1,8
A1YQPOF381ZJRW,575,1,1,4
A1NK6UXWXKFMC7,575,1,1,134
A32H5INU9CYMCI,575,1,1,9
AOAZMLP27GD81,575,1,1,63
AR2V2N3U8JC96,575,0,1,4
A3PM8L29POUPBQ,575,1,1,6
A1MADOUB1BA0A5,575,1,1,9
A2V3P1XE33NYC3,575,1,1,4
A2QYPEWPAGGKLQ,575,1,1,16
A1TEQTP52NS7D1,575,1,1,16
A1OIXGF4N7O93T,575,1,1,10
A3K43RI91Y567E,575,1,1,7
A36SM7QM8OK3H6,575,1,1,77
A1Z048705962W6,575,1,1,25
A2C57JVPIOH7F2,575,1,1,12
A3RR85PK3AV9TU,623,1,1,9
A2RMJNF6IPI42F,623,1,1,7
A1V6P1ZE6Q8YEW,623,0,1,761
A2ALWT2BUSXD83,623,1,1,23
ACVEFRSUAPSEQ,623,1,1,10
ACCXC5V05C9R9,623,0,1,12
ADMTRXEG43HU0,623,0,1,21
ADVKHM8P51FSQ,623,1,1,6
A2JPOXYZM5AJZZ,623,1,1,26
A36SM7QM8OK3H6,623,1,1,31
ALQPGVQZEZSUE,623,0,1,249
A3PRX6CU0P34NE,623,1,1,40
A3O81LHBBI8NPK,623,1,1,17
A3PIAHR6PGXZNT,623,1,1,12
A1UUNYHX3M8O3O,623,0,1,812
A1FXXKSGZ7KVQI,623,1,1,125
A24LUXW1DB1QI5,623,1,1,13
AF9OA6LYG27BX,623,0,1,27
A3VDQ6HZDIPBD4,623,0,1,95
A3TVDFJ22T1FFN,623,1,1,22
A2AWDYE8TVVZMV,8821,0,0,10
A3PM8L29POUPBQ,8821,0,0,3
A2FUMA4UR6S920,8821,0,0,7
A769WXAR6I8QU,8821,1,0,4
A3K43RI91Y567E,8821,0,0,5
A3O81LHBBI8NPK,8821,0,0,8
AJPQEZBVJXVE9,8821,0,0,82
AMUL16N6WKIRI,8821,0,0,7
A2C57JVPIOH7F2,8821,0,0,8
A1QK90OHMNVT6N,8821,0,0,12
A1OIXGF4N7O93T,8821,0,0,7
A19BMRBO5UAD6H,8821,0,0,4
A166A2M31CW2C7,8821,1,0,5
AOAZMLP27GD81,8821,0,0,10
A3D9L5CQXK1YJL,8821,0,0,4
AD5IKFAK8KN4P,8821,0,0,7
A3FHFGC3V9B3OJ,8821,0,0,7
A1NK6UXWXKFMC7,8821,0,0,6
A3DY78Q4FCWTXX,8821,0,0,9
A2V3P1XE33NYC3,8821,0,0,2
A36LOA6VLJU157,1113,1,1,16
A1LZWU72K42V92,1113,0,1,300
ADMTRXEG43HU0,1113,1,1,7
A34WGHYYMQWJF0,1113,1,1,28
AFKZZEURTCR8U,1113,1,1,23
A2FUMA4UR6S920,1113,1,1,6
A3PIAHR6PGXZNT,1113,1,1,12
AQRI1E9W5268O,1113,1,1,4
A2JPOXYZM5AJZZ,1113,1,1,15
A3PM8L29POUPBQ,1113,1,1,5
A2BLQ1GVEHJR8T,1113,1,1,33
ALQPGVQZEZSUE,1113,1,1,184
A2V3P1XE33NYC3,1113,1,1,4
A9KPCMO1J1LQF,1113,1,1,6
A3O81LHBBI8NPK,1113,1,1,8
A1YQPOF381ZJRW,1113,1,1,4
A2GR1NO60FBJ2,1113,1,1,11
AR2V2N3U8JC96,1113,1,1,4
AF9OA6LYG27BX,1113,1,1,5
A2AWDYE8TVVZMV,1113,1,1,7
ALQPGVQZEZSUE,677,0,1,206
A3K43RI91Y567E,677,0,1,78
A36470UBRH28GO,677,0,1,7
A2GR1NO60FBJ2,677,0,1,6
A2AWDYE8TVVZMV,677,0,1,4
A3PM8L29POUPBQ,677,0,1,3
A24LUXW1DB1QI5,677,0,1,6
A15HVZVDQAD0UJ,677,0,1,14
A1X0WT0A91ZCIH,677,0,1,28
A1YQPOF381ZJRW,677,0,1,5
A2JPOXYZM5AJZZ,677,0,1,4
A9KPCMO1J1LQF,677,0,1,3
A34WGHYYMQWJF0,677,0,1,5
A1HZJEDSWRG10C,677,0,1,4
AOAZMLP27GD81,677,0,1,59
A11VJ9HVZPID81,677,0,1,24
AR2V2N3U8JC96,677,1,1,6
A2V3P1XE33NYC3,677,0,1,2
ASS4LIVDW452F,677,0,1,6
A3NSX46VYD9J49,677,0,1,74
AQRI1E9W5268O,682,1,1,4
A26CQZGNV3GJXS,682,0,1,137
AD5IKFAK8KN4P,682,0,1,12
AF9OA6LYG27BX,682,1,1,7
AZ8KL6F16ZS7G,682,1,1,4
A3PAKT8TH3N2ZZ,682,0,1,176
A109CH3492UU42,682,0,1,171
A2Q0G9Q633CN04,682,0,1,7
A1FXXKSGZ7KVQI,682,0,1,100
A1UUNYHX3M8O3O,682,1,1,240
ASS4LIVDW452F,682,0,1,5
A2V3P1XE33NYC3,682,1,1,4
A1QK90OHMNVT6N,682,1,1,11
A2AWDYE8TVVZMV,682,0,1,14
A19BMRBO5UAD6H,682,1,1,6
A2C7UETA9SL9SK,682,0,1,8
A3PIAHR6PGXZNT,682,0,1,8
A2USD3XJ7TU9Y7,682,0,1,6
AUJHICRFNP62C,682,1,1,13
A2JPOXYZM5AJZZ,682,0,1,53
A2BLQ1GVEHJR8T,699,1,1,58
AQRI1E9W5268O,699,1,1,4
AYXIDCIGUA037,699,1,1,9
A36SM7QM8OK3H6,699,1,1,5
A2QYPEWPAGGKLQ,699,1,1,6
A1UUNYHX3M8O3O,699,1,1,840
A166A2M31CW2C7,699,1,1,9
ASS4LIVDW452F,699,1,1,4
A2AWDYE8TVVZMV,699,1,1,5
A23VQ6YY9YM32S,699,1,1,3
A15HVZVDQAD0UJ,699,1,1,6
A3NSX46VYD9J49,699,1,1,11
AF9OA6LYG27BX,699,1,1,6
A1V6P1ZE6Q8YEW,699,1,1,2100
A3O81LHBBI8NPK,699,0,1,9
A2FUMA4UR6S920,699,1,1,5
A3FHFGC3V9B3OJ,699,1,1,6
A3TVDFJ22T1FFN,699,1,1,21
A2Q0G9Q633CN04,699,1,1,4
A769WXAR6I8QU,699,1,1,5
A3O81LHBBI8NPK,8908,0,0,9
A769WXAR6I8QU,8908,0,0,4
AANKP2NELIU8L,8908,0,0,4
A1LZWU72K42V92,8908,0,0,299
A2C7UETA9SL9SK,8908,0,0,8
A2V3P1XE33NYC3,8908,0,0,3
A3DLWGA9J3LU3H,8908,0,0,6
AR2V2N3U8JC96,8908,1,0,7
A2ALWT2BUSXD83,8908,1,0,30
A3PM8L29POUPBQ,8908,0,0,3
A26CQZGNV3GJXS,8908,0,0,296
A1YQPOF381ZJRW,8908,0,0,3
A24LUXW1DB1QI5,8908,0,0,4
AW7J1S3K29XOA,8908,0,0,14
AQRI1E9W5268O,8908,0,0,3
A11VJ9HVZPID81,8908,0,0,4
A2FUMA4UR6S920,8908,0,0,6
AMUL16N6WKIRI,8908,0,0,4
A3NSX46VYD9J49,8908,0,0,13
AF9OA6LYG27BX,8908,0,0,2
AZ8KL6F16ZS7G,8914,0,0,4
A3K43RI91Y567E,8914,0,0,9
A3PRX6CU0P34NE,8914,0,0,193
A3FHFGC3V9B3OJ,8914,0,0,17
A2QYPEWPAGGKLQ,8914,0,0,8
A36LOA6VLJU157,8914,0,0,13
A3NSX46VYD9J49,8914,0,0,21
ASS4LIVDW452F,8914,0,0,6
A2JPOXYZM5AJZZ,8914,0,0,72
A2C7UETA9SL9SK,8914,0,0,12
A3D9L5CQXK1YJL,8914,0,0,3
A1NK6UXWXKFMC7,8914,0,0,20
AQRI1E9W5268O,8914,0,0,8
ALQPGVQZEZSUE,8914,0,0,264
AJPQEZBVJXVE9,8914,0,0,6
ACVEFRSUAPSEQ,8914,0,0,11
A2Q0G9Q633CN04,8914,0,0,14
A3PM8L29POUPBQ,8914,0,0,4
A27I79P03I0ZPO,8914,0,0,90
AF9OA6LYG27BX,8914,0,0,8
A3PM8L29POUPBQ,737,1,1,5
AF9OA6LYG27BX,737,1,1,8
A3FHFGC3V9B3OJ,737,1,1,7
AQRI1E9W5268O,737,1,1,5
A2ALWT2BUSXD83,737,1,1,6
A1OIXGF4N7O93T,737,1,1,14
A1QK90OHMNVT6N,737,1,1,9
AW7J1S3K29XOA,737,1,1,35
A36470UBRH28GO,737,1,1,24
A2K5K848SPDG2L,737,1,1,41
A3DY78Q4FCWTXX,737,1,1,10
A1UUNYHX3M8O3O,737,1,1,180
A1FXXKSGZ7KVQI,737,1,1,178
A1HZJEDSWRG10C,737,1,1,18
A1X0WT0A91ZCIH,737,1,1,47
A2AWDYE8TVVZMV,737,1,1,9
A3NPYIGN1MP121,737,1,1,9
A9KPCMO1J1LQF,737,1,1,6
A2V3P1XE33NYC3,737,1,1,5
AZ8KL6F16ZS7G,737,1,1,5
A1FXXKSGZ7KVQI,8935,0,0,128
A1YQPOF381ZJRW,8935,0,0,3
A109CH3492UU42,8935,0,0,29
A2ALWT2BUSXD83,8935,0,0,18
A2JUIW09ZP5KFS,8935,0,0,10
A24LUXW1DB1QI5,8935,0,0,11
ADMTRXEG43HU0,8935,0,0,6
A2V3P1XE33NYC3,8935,0,0,5
A2CWJRAEFZ44HU,8935,0,0,10
A2BLQ1GVEHJR8T,8935,0,0,50
A2N3SBG44JOYJ0,8935,0,0,1
A1Z048705962W6,8935,0,0,7
A3O81LHBBI8NPK,8935,0,0,12
AOAZMLP27GD81,8935,0,0,11
ASS4LIVDW452F,8935,0,0,6
A3FA1KFSHFVKPM,8935,0,0,84
A26CQZGNV3GJXS,8935,0,0,264
A166A2M31CW2C7,8935,0,0,5
AANKP2NELIU8L,8935,0,0,6
A3TVDFJ22T1FFN,8935,1,0,27
A3PM8L29POUPBQ,772,0,1,2
A11VJ9HVZPID81,772,0,1,4
A3VDQ6HZDIPBD4,772,1,1,9
A1OIXGF4N7O93T,772,0,1,4
A1NK6UXWXKFMC7,772,1,1,5
A3NPYIGN1MP121,772,0,1,4
AD5IKFAK8KN4P,772,0,1,6
A2AWDYE8TVVZMV,772,0,1,7
AQRI1E9W5268O,772,1,1,5
AJPQEZBVJXVE9,772,0,1,16
A2USD3XJ7TU9Y7,772,1,1,7
A3O81LHBBI8NPK,772,0,1,9
AQORJW4W8U9YU,772,1,1,6
A1YQPOF381ZJRW,772,0,1,2
A9KPCMO1J1LQF,772,0,1,20
A2ALWT2BUSXD83,772,0,1,19
A2C7UETA9SL9SK,772,0,1,4
A36LOA6VLJU157,772,0,1,4
A87D3K9YVKTQ7,772,1,1,10
AOAZMLP27GD81,772,1,1,11
A2ALWT2BUSXD83,782,1,1,5
A2JPOXYZM5AJZZ,782,1,1,25
A3RR85PK3AV9TU,782,1,1,6
ADMTRXEG43HU0,782,1,1,8
A2QYPEWPAGGKLQ,782,1,1,10
A24LUXW1DB1QI5,782,1,1,12
A166A2M31CW2C7,782,0,1,33
A20X14OMRL0YPZ,782,1,1,9
A9KPCMO1J1LQF,782,1,1,6
A3N6JLEAMOBJU9,782,1,1,7
A1QK90OHMNVT6N,782,1,1,13
ABI0GL9ER3H1M,782,1,1,9
A2C57JVPIOH7F2,782,1,1,11
A3NSX46VYD9J49,782,1,1,80
AF9OA6LYG27BX,782,1,1,9
A36SM7QM8OK3H6,782,1,1,16
AQORJW4W8U9YU,782,1,1,5
A3O81LHBBI8NPK,782,1,1,23
A2GR1NO60FBJ2,782,1,1,19
A2RMJNF6IPI42F,782,1,1,5
A3TVDFJ22T1FFN,784,0,1,28
A2C57JVPIOH7F2,784,0,1,32
A1Z048705962W6,784,1,1,6
A1FXXKSGZ7KVQI,784,0,1,144
A26CQZGNV3GJXS,784,0,1,236
AHZJB4VTLFCJ6,784,0,1,282
A2CHE0DIBI76UU,784,1,1,296
A25COC9WM9XVME,784,1,1,13
AYXIDCIGUA037,784,0,1,32
A2QAIIROYI52KO,784,1,1,274
A1YQPOF381ZJRW,784,1,1,4
A2USD3XJ7TU9Y7,784,0,1,4
A3K43RI91Y567E,784,1,1,6
A1HZJEDSWRG10C,784,0,1,5
A2AGDF3VY0L1QP,784,1,1,10
A23VQ6YY9YM32S,784,1,1,4
A2QYPEWPAGGKLQ,784,1,1,27
AF9OA6LYG27BX,784,1,1,5
ASS4LIVDW452F,784,0,1,3
A36SM7QM8OK3H6,784,1,1,29
AZ8KL6F16ZS7G,794,1,1,4
A23VQ6YY9YM32S,794,1,1,5
A3NPYIGN1MP121,794,1,1,23
AQRI1E9W5268O,794,1,1,4
A2QAIIROYI52KO,794,1,1,52
AUJHICRFNP62C,794,1,1,32
A3K43RI91Y567E,794,1,1,19
ADMTRXEG43HU0,794,1,1,7
A2V3P1XE33NYC3,794,1,1,4
A9KPCMO1J1LQF,794,1,1,9
A3PIAHR6PGXZNT,794,1,1,7
A25COC9WM9XVME,794,1,1,8
AF9OA6LYG27BX,794,1,1,7
A166A2M31CW2C7,794,1,1,8
AW7J1S3K29XOA,794,1,1,22
A2K5K848SPDG2L,794,1,1,31
A2FUMA4UR6S920,794,1,1,7
A24LUXW1DB1QI5,794,1,1,7
A3FHFGC3V9B3OJ,794,1,1,8
A3O81LHBBI8NPK,794,1,1,10
AANKP2NELIU8L,9006,0,0,3
AF9OA6LYG27BX,9006,0,0,8
AKSZEP35U6CSZ,9006,0,0,9
AQRI1E9W5268O,9006,0,0,4
A11VJ9HVZPID81,9006,0,0,5
A1YQPOF381ZJRW,9006,0,0,7
A2JUIW09ZP5KFS,9006,0,0,9
ASHOXF02ZJWXL,9006,0,0,9
A2C7UETA9SL9SK,9006,0,0,5
ADMTRXEG43HU0,9006,0,0,9
A3PRX6CU0P34NE,9006,0,0,30
AHZJB4VTLFCJ6,9006,0,0,324
A1NK6UXWXKFMC7,9006,0,0,4
A1OIXGF4N7O93T,9006,0,0,7
A1FXXKSGZ7KVQI,9006,0,0,70
A2V3P1XE33NYC3,9006,0,0,5
AJPQEZBVJXVE9,9006,0,0,4
A15HVZVDQAD0UJ,9006,0,0,8
AW7J1S3K29XOA,9006,0,0,13
A1HZJEDSWRG10C,9006,0,0,8
AF9OA6LYG27BX,2867,1,1,5
A26DN070RE46KD,2867,1,1,6
ACVEFRSUAPSEQ,2867,1,1,9
AQRI1E9W5268O,2867,1,1,5
A2S96ZZ70YFPSK,2867,1,1,10
A36LOA6VLJU157,2867,1,1,9
A2QYPEWPAGGKLQ,2867,1,1,13
A1FXXKSGZ7KVQI,2867,1,1,16
AW7J1S3K29XOA,2867,1,1,9
ALQPGVQZEZSUE,2867,1,1,889
A1OIXGF4N7O93T,2867,1,1,8
A24LUXW1DB1QI5,2867,1,1,6
A2K5K848SPDG2L,2867,1,1,69
A3NPYIGN1MP121,2867,1,1,159
A9KPCMO1J1LQF,2867,1,1,8
ADMTRXEG43HU0,2867,1,1,6
A3PM8L29POUPBQ,2867,1,1,5
AANKP2NELIU8L,2867,1,1,3
A1Z048705962W6,2867,1,1,7
A36SM7QM8OK3H6,2867,1,1,11
A3FA1KFSHFVKPM,137,1,1,279
A3NSX46VYD9J49,137,1,1,110
A1HZJEDSWRG10C,137,0,1,14
A2S96ZZ70YFPSK,137,1,1,10
A3FHFGC3V9B3OJ,137,1,1,10
AANKP2NELIU8L,137,1,1,7
A1LZWU72K42V92,137,0,1,227
ALQPGVQZEZSUE,137,1,1,229
A2RMJNF6IPI42F,137,1,1,8
A1FXXKSGZ7KVQI,137,1,1,42
A15HVZVDQAD0UJ,137,1,1,28
AQRI1E9W5268O,137,1,1,7
A11VJ9HVZPID81,137,1,1,7
A2V3P1XE33NYC3,137,1,1,5
AW7J1S3K29XOA,137,0,1,10
A9KPCMO1J1LQF,137,1,1,177
A1QK90OHMNVT6N,137,1,1,9
AF9OA6LYG27BX,137,1,1,6
A1OIXGF4N7O93T,137,1,1,12
A2AWDYE8TVVZMV,137,1,1,19
A2BLQ1GVEHJR8T,841,1,1,175
AQRI1E9W5268O,841,1,1,7
ADVKHM8P51FSQ,841,1,1,8
A3PM8L29POUPBQ,841,1,1,4
A2DTELFC4X0QJQ,841,1,1,6
AF9OA6LYG27BX,841,1,1,7
A19BMRBO5UAD6H,841,1,1,8
A1Z048705962W6,841,1,1,9
A2JPOXYZM5AJZZ,841,1,1,10
A9KPCMO1J1LQF,841,1,1,6
A1UUNYHX3M8O3O,841,1,1,5
A1NK6UXWXKFMC7,841,1,1,7
A1V6P1ZE6Q8YEW,841,1,1,12
A2C7UETA9SL9SK,841,1,1,13
AW7J1S3K29XOA,841,0,1,16
A1MADOUB1BA0A5,841,1,1,15
A2FUMA4UR6S920,841,1,1,9
A2V3P1XE33NYC3,841,1,1,4
A1FXXKSGZ7KVQI,841,1,1,170
A1OIXGF4N7O93T,841,1,1,8
A3VDQ6HZDIPBD4,9055,0,0,5
A3PM8L29POUPBQ,9055,0,0,3
A2JPOXYZM5AJZZ,9055,0,0,30
ALQPGVQZEZSUE,9055,0,0,729
A1UUNYHX3M8O3O,9055,0,0,800
ASHOXF02ZJWXL,9055,0,0,6
A2ALWT2BUSXD83,9055,0,0,13
A3D9L5CQXK1YJL,9055,0,0,3
A20X14OMRL0YPZ,9055,1,0,16
A26DN070RE46KD,9055,0,0,4
ACCXC5V05C9R9,9055,0,0,27
A3PIAHR6PGXZNT,9055,0,0,8
A9KPCMO1J1LQF,9055,0,0,4
A2AWDYE8TVVZMV,9055,0,0,4
ANK8K5WTHJ61C,9055,1,0,494
ADVKHM8P51FSQ,9055,0,0,2
A3PRX6CU0P34NE,9055,0,0,61
A3FHFGC3V9B3OJ,9055,0,0,2
ASS4LIVDW452F,9055,0,0,5
A2V3P1XE33NYC3,9055,0,0,1
A3TVDFJ22T1FFN,9069,0,0,30
A3PM8L29POUPBQ,9069,0,0,4
A1QK90OHMNVT6N,9069,0,0,16
AYXIDCIGUA037,9069,0,0,5
AQRI1E9W5268O,9069,0,0,5
ABI0GL9ER3H1M,9069,0,0,8
A1OIXGF4N7O93T,9069,0,0,5
A2C57JVPIOH7F2,9069,0,0,10
A1NK6UXWXKFMC7,9069,0,0,7
A26CQZGNV3GJXS,9069,0,0,68
A2S96ZZ70YFPSK,9069,0,0,331
A2JPOXYZM5AJZZ,9069,0,0,53
A2QYPEWPAGGKLQ,9069,0,0,11
A23VQ6YY9YM32S,9069,0,0,5
A36SM7QM8OK3H6,9069,0,0,24
A1YQPOF381ZJRW,9069,0,0,5
A2V3P1XE33NYC3,9069,0,0,3
A1FXXKSGZ7KVQI,9069,0,0,74
ASS4LIVDW452F,9069,0,0,6
A2XC4HFAFB1FRP,9069,0,0,9
ALQPGVQZEZSUE,901,1,1,287
A11VJ9HVZPID81,901,1,1,21
A3NPYIGN1MP121,901,1,1,230
A2RMJNF6IPI42F,901,0,1,3
AQRI1E9W5268O,901,1,1,3
A3K43RI91Y567E,901,1,1,7
A26CQZGNV3GJXS,901,1,1,71
A2V3P1XE33NYC3,901,1,1,4
A2FUMA4UR6S920,901,1,1,4
A1FXXKSGZ7KVQI,901,1,1,160
A3O81LHBBI8NPK,901,1,1,15
A1NK6UXWXKFMC7,901,1,1,3
AYXIDCIGUA037,901,1,1,5
A15HVZVDQAD0UJ,901,1,1,6
A36SM7QM8OK3H6,901,1,1,9
A2AWDYE8TVVZMV,901,1,1,5
ADMTRXEG43HU0,901,1,1,6
AF9OA6LYG27BX,901,1,1,4
A769WXAR6I8QU,901,1,1,7
ACCXC5V05C9R9,901,1,1,6
A3PRX6CU0P34NE,912,0,1,107
A1NK6UXWXKFMC7,912,1,1,13
ACCXC5V05C9R9,912,1,1,12
AQRI1E9W5268O,912,1,1,7
AD5IKFAK8KN4P,912,0,1,12
A1FXXKSGZ7KVQI,912,0,1,33
A26CQZGNV3GJXS,912,1,1,244
A1V6P1ZE6Q8YEW,912,0,1,360
A1LZWU72K42V92,912,1,1,39
A35DS4T8H1MWYD,912,0,1,23
A24LUXW1DB1QI5,912,0,1,21
AR2V2N3U8JC96,912,1,1,4
A2V3P1XE33NYC3,912,1,1,14
AF9OA6LYG27BX,912,1,1,7
ASS4LIVDW452F,912,1,1,6
A36SM7QM8OK3H6,912,1,1,28
A2C7UETA9SL9SK,912,1,1,9
A17F6LB4PVB0Z6,912,0,1,14
A15HVZVDQAD0UJ,912,0,1,25
A1Z048705962W6,912,0,1,5
A2AWDYE8TVVZMV,915,1,1,8
A2C57JVPIOH7F2,915,1,1,8
A2QYPEWPAGGKLQ,915,1,1,7
ALQPGVQZEZSUE,915,1,1,241
AHZJB4VTLFCJ6,915,1,1,14
A2USD3XJ7TU9Y7,915,1,1,4
AF9OA6LYG27BX,915,1,1,4
ASRI4XGCPE999,915,1,1,5
AW7J1S3K29XOA,915,1,1,8
A32H5INU9CYMCI,915,1,1,30
A1UUNYHX3M8O3O,915,1,1,818
A3DLWGA9J3LU3H,915,1,1,6
A109CH3492UU42,915,1,1,89
AQRI1E9W5268O,915,1,1,4
AOQ7MU1GAI5X1,915,1,1,11
A1OIXGF4N7O93T,915,1,1,33
A3PM8L29POUPBQ,915,1,1,20
A2V3P1XE33NYC3,915,1,1,6
A23VQ6YY9YM32S,915,1,1,4
ASS4LIVDW452F,915,1,1,7
A1KGCOR8OXYR72,947,1,1,5
ACCXC5V05C9R9,947,1,1,6
A1V6P1ZE6Q8YEW,947,1,1,1844
A36SM7QM8OK3H6,947,1,1,11
AQRI1E9W5268O,947,1,1,5
A15HVZVDQAD0UJ,947,1,1,7
AF9OA6LYG27BX,947,1,1,4
A1YQPOF381ZJRW,947,1,1,3
A1NK6UXWXKFMC7,947,1,1,4
A3PIAHR6PGXZNT,947,1,1,17
A2FUMA4UR6S920,947,1,1,6
ADVKHM8P51FSQ,947,1,1,5
A166A2M31CW2C7,947,1,1,6
