,uid,item,annotation,pred_uerr
113,10,84,"[([129.0, 0.0], [482.0, 724.0]), ([3.0, 1.0], [184.0, 547.0]), ([391.0, 1.0], [576.0, 446.0]), ([665.0, 0.0], [752.0, 257.0]), ([824.0, 1.0], [866.0, 129.0]), ([579.0, 13.0], [626.0, 140.0]), ([754.0, 0.0], [801.0, 118.0])]",0.7857763226445834
114,49,84,"[([199.0, 14.0], [503.0, 768.0])]",0.7787123497835211
115,133,84,"[([132.0, 0.0], [412.0, 721.0])]",0.47224974571609485
116,169,84,"[([0.0, 0.0], [227.0, 543.0]), ([351.0, 0.0], [606.0, 472.0]), ([630.0, 0.0], [761.0, 260.0]), ([815.0, 0.0], [861.0, 124.0]), ([102.0, 0.0], [552.0, 726.0])]",0.6179430262964376
118,59,12,"[([667.0, 572.0], [810.0, 768.0]), ([344.0, 660.0], [491.0, 768.0]), ([486.0, 632.0], [616.0, 768.0]), ([0.0, 582.0], [201.0, 766.0]), ([144.0, 626.0], [260.0, 765.0]), ([281.0, 616.0], [398.0, 768.0]), ([247.0, 603.0], [310.0, 765.0])]",0.5534200030582667
119,112,12,"[([676.0, 579.0], [803.0, 768.0]), ([487.0, 640.0], [593.0, 768.0]), ([367.0, 670.0], [484.0, 768.0]), ([10.0, 589.0], [220.0, 768.0]), ([170.0, 612.0], [256.0, 768.0]), ([238.0, 636.0], [298.0, 768.0]), ([267.0, 614.0], [298.0, 685.0]), ([295.0, 615.0], [386.0, 768.0]), ([402.0, 621.0], [445.0, 671.0]), ([10.0, 636.0], [52.0, 727.0])]",0.6942138162529053
120,158,12,"[([666.0, 574.0], [809.0, 768.0]), ([0.0, 591.0], [221.0, 768.0]), ([266.0, 608.0], [299.0, 693.0]), ([276.0, 619.0], [398.0, 768.0]), ([2.0, 633.0], [47.0, 732.0]), ([164.0, 616.0], [234.0, 768.0]), ([228.0, 636.0], [301.0, 768.0]), ([351.0, 658.0], [494.0, 768.0]), ([387.0, 616.0], [441.0, 671.0]), ([486.0, 636.0], [605.0, 768.0])]",0.5638039808613219
121,142,12,"[([674.0, 573.0], [808.0, 768.0]), ([19.0, 606.0], [193.0, 768.0]), ([131.0, 619.0], [247.0, 768.0]), ([240.0, 611.0], [298.0, 697.0]), ([393.0, 611.0], [448.0, 681.0]), ([487.0, 619.0], [639.0, 768.0])]",0.5714974699449229
122,153,12,"[([287.0, 381.0], [544.0, 714.0])]",0.687043581629259
123,184,12,"[([663.0, 561.0], [802.0, 759.0]), ([484.0, 632.0], [604.0, 768.0]), ([349.0, 667.0], [492.0, 768.0]), ([393.0, 609.0], [452.0, 701.0]), ([295.0, 625.0], [381.0, 768.0]), ([243.0, 611.0], [301.0, 764.0]), ([231.0, 640.0], [307.0, 768.0]), ([164.0, 623.0], [249.0, 767.0]), ([6.0, 636.0], [59.0, 750.0]), ([126.0, 636.0], [165.0, 701.0]), ([50.0, 625.0], [82.0, 714.0]), ([13.0, 589.0], [199.0, 768.0])]",0.5492344639023389
124,169,12,"[([659.0, 571.0], [814.0, 768.0]), ([480.0, 638.0], [619.0, 768.0]), ([360.0, 664.0], [500.0, 768.0]), ([400.0, 620.0], [450.0, 673.0]), ([293.0, 620.0], [398.0, 768.0]), ([268.0, 615.0], [298.0, 673.0]), ([234.0, 633.0], [303.0, 768.0]), ([162.0, 631.0], [254.0, 768.0]), ([0.0, 641.0], [47.0, 711.0]), ([2.0, 595.0], [240.0, 768.0])]",0.6179430262964376
125,18,12,"[([12.0, 574.0], [206.0, 768.0]), ([166.0, 626.0], [249.0, 768.0]), ([371.0, 684.0], [491.0, 768.0]), ([671.0, 580.0], [803.0, 768.0]), ([502.0, 647.0], [603.0, 768.0])]",0.5681702056495423
126,185,45,"[([685.0, 4.0], [1022.0, 828.0]), ([419.0, 320.0], [747.0, 774.0]), ([12.0, 17.0], [409.0, 738.0])]",0.5228840877862566
127,121,45,"[([407.0, 313.0], [692.0, 743.0]), ([540.0, 9.0], [1023.0, 791.0])]",0.3871573644490503
128,30,45,"[([405.0, 313.0], [690.0, 738.0]), ([545.0, 8.0], [1024.0, 774.0])]",0.47700633000465104
129,49,45,"[([437.0, 159.0], [843.0, 826.0])]",0.7787123497835211
130,71,45,"[([408.0, 310.0], [691.0, 732.0]), ([551.0, 9.0], [1022.0, 811.0]), ([354.0, 168.0], [649.0, 428.0])]",0.30594427483909337
131,64,45,"[([411.0, 310.0], [683.0, 725.0]), ([566.0, 10.0], [1024.0, 786.0])]",0.5063630230601984
132,39,45,"[([594.0, 22.0], [1021.0, 720.0]), ([422.0, 313.0], [672.0, 739.0]), ([360.0, 156.0], [664.0, 445.0])]",0.6001083237243422
133,189,45,"[([413.0, 321.0], [681.0, 721.0]), ([558.0, 11.0], [1024.0, 782.0])]",0.5517468237416985
134,140,45,"[([407.0, 311.0], [688.0, 708.0]), ([641.0, 1.0], [644.0, 23.0]), ([560.0, 14.0], [1021.0, 758.0]), ([11.0, 11.0], [426.0, 720.0])]",0.3752121505693961
136,122,125,"[([152.0, 254.0], [213.0, 350.0]), ([62.0, 264.0], [135.0, 362.0]), ([9.0, 298.0], [85.0, 360.0])]",0.6073490394052661
137,153,125,"[([192.0, 212.0], [574.0, 666.0])]",0.687043581629259
138,158,125,"[([133.0, 242.0], [230.0, 367.0]), ([54.0, 256.0], [119.0, 366.0]), ([676.0, 281.0], [709.0, 353.0])]",0.5638039808613219
139,70,125,"[([11.0, 294.0], [72.0, 358.0]), ([53.0, 258.0], [120.0, 358.0]), ([136.0, 245.0], [222.0, 369.0]), ([307.0, 256.0], [353.0, 349.0]), ([607.0, 232.0], [672.0, 331.0])]",0.7655915484480735
140,169,125,"[([129.0, 242.0], [230.0, 365.0]), ([56.0, 259.0], [117.0, 359.0])]",0.6179430262964376
143,195,125,"[([143.0, 246.0], [199.0, 331.0]), ([53.0, 261.0], [117.0, 333.0])]",0.6895692758057163
144,134,99,"[([417.0, 413.0], [595.0, 726.0]), ([497.0, 331.0], [700.0, 608.0]), ([254.0, 293.0], [499.0, 615.0]), ([392.0, 216.0], [542.0, 477.0]), ([486.0, 170.0], [719.0, 475.0]), ([854.0, 134.0], [1024.0, 768.0])]",0.6381827770460478
145,181,99,"[([386.0, 416.0], [612.0, 768.0]), ([541.0, 323.0], [747.0, 746.0]), ([477.0, 224.0], [652.0, 478.0])]",0.5474169247923779
146,195,99,"[([490.0, 216.0], [586.0, 378.0]), ([600.0, 180.0], [703.0, 371.0]), ([399.0, 393.0], [514.0, 646.0]), ([533.0, 330.0], [700.0, 529.0]), ([832.0, 309.0], [938.0, 465.0])]",0.6895692758057163
147,49,99,"[([347.0, 318.0], [635.0, 768.0])]",0.7787123497835211
148,169,99,"[([473.0, 207.0], [615.0, 357.0]), ([606.0, 181.0], [748.0, 445.0]), ([540.0, 335.0], [698.0, 731.0]), ([396.0, 386.0], [598.0, 768.0]), ([831.0, 303.0], [942.0, 529.0])]",0.6179430262964376
149,6,99,"[([412.0, 396.0], [577.0, 756.0]), ([541.0, 337.0], [705.0, 739.0]), ([841.0, 317.0], [934.0, 475.0]), ([600.0, 186.0], [719.0, 341.0]), ([496.0, 224.0], [618.0, 372.0])]",0.623214965839187
150,189,99,"[([414.0, 383.0], [589.0, 768.0]), ([544.0, 338.0], [709.0, 682.0]), ([591.0, 185.0], [700.0, 396.0]), ([476.0, 223.0], [604.0, 418.0])]",0.5517468237416985
151,59,99,"[([396.0, 386.0], [591.0, 767.0]), ([537.0, 336.0], [720.0, 691.0]), ([461.0, 220.0], [613.0, 386.0]), ([592.0, 195.0], [731.0, 477.0]), ([764.0, 317.0], [934.0, 608.0])]",0.5534200030582667
152,142,99,"[([385.0, 354.0], [613.0, 768.0]), ([509.0, 314.0], [713.0, 728.0]), ([481.0, 200.0], [622.0, 410.0]), ([597.0, 180.0], [700.0, 364.0]), ([832.0, 296.0], [933.0, 536.0]), ([698.0, 362.0], [1024.0, 768.0])]",0.5714974699449229
153,59,160,"[([381.0, 42.0], [839.0, 683.0]), ([361.0, 187.0], [545.0, 680.0]), ([210.0, 190.0], [350.0, 353.0]), ([4.0, 232.0], [193.0, 363.0])]",0.5534200030582667
154,153,160,"[([396.0, 55.0], [961.0, 679.0])]",0.687043581629259
155,18,160,"[([375.0, 59.0], [834.0, 683.0]), ([375.0, 191.0], [575.0, 681.0])]",0.5681702056495423
156,6,160,"[([365.0, 177.0], [510.0, 651.0]), ([474.0, 39.0], [834.0, 683.0])]",0.623214965839187
157,181,160,"[([353.0, 181.0], [566.0, 683.0]), ([345.0, 42.0], [844.0, 683.0])]",0.5474169247923779
158,135,160,"[([386.0, 50.0], [828.0, 683.0]), ([386.0, 190.0], [497.0, 677.0]), ([227.0, 193.0], [345.0, 340.0]), ([48.0, 240.0], [191.0, 346.0])]",0.5297283254432184
159,169,160,"[([509.0, 93.0], [636.0, 226.0]), ([404.0, 236.0], [472.0, 322.0]), ([270.0, 229.0], [295.0, 263.0]), ([93.0, 249.0], [119.0, 273.0]), ([110.0, 195.0], [139.0, 224.0]), ([152.0, 170.0], [170.0, 196.0]), ([79.0, 155.0], [97.0, 180.0]), ([212.0, 152.0], [236.0, 179.0]), ([187.0, 137.0], [205.0, 162.0]), ([125.0, 144.0], [140.0, 168.0])]",0.6179430262964376
160,49,160,"[([418.0, 144.0], [642.0, 651.0])]",0.7787123497835211
161,134,160,"[([449.0, 52.0], [869.0, 683.0]), ([333.0, 169.0], [629.0, 682.0])]",0.6381827770460478
162,169,91,"[([506.0, 188.0], [671.0, 681.0]), ([322.0, 276.0], [698.0, 681.0]), ([218.0, 294.0], [341.0, 681.0]), ([642.0, 117.0], [895.0, 681.0]), ([163.0, 336.0], [253.0, 681.0])]",0.6179430262964376
163,122,91,"[([651.0, 130.0], [917.0, 681.0]), ([520.0, 200.0], [651.0, 681.0]), ([373.0, 287.0], [598.0, 678.0]), ([84.0, 459.0], [114.0, 569.0])]",0.6073490394052661
164,189,91,"[([655.0, 119.0], [891.0, 680.0]), ([610.0, 248.0], [706.0, 681.0]), ([513.0, 197.0], [655.0, 681.0]), ([352.0, 289.0], [704.0, 681.0]), ([277.0, 284.0], [421.0, 681.0]), ([291.0, 275.0], [332.0, 438.0]), ([212.0, 299.0], [297.0, 681.0])]",0.5517468237416985
165,49,91,"[([272.0, 135.0], [575.0, 681.0])]",0.7787123497835211
166,181,91,"[([660.0, 99.0], [896.0, 670.0]), ([511.0, 180.0], [656.0, 681.0]), ([342.0, 293.0], [728.0, 681.0]), ([283.0, 282.0], [472.0, 681.0])]",0.5474169247923779
167,64,91,"[([654.0, 123.0], [893.0, 681.0]), ([618.0, 245.0], [714.0, 681.0]), ([507.0, 199.0], [651.0, 680.0]), ([342.0, 294.0], [704.0, 681.0]), ([276.0, 281.0], [420.0, 680.0]), ([285.0, 278.0], [340.0, 375.0]), ([210.0, 299.0], [311.0, 681.0]), ([78.0, 467.0], [121.0, 567.0])]",0.5063630230601984
168,195,91,"[([638.0, 115.0], [849.0, 463.0]), ([486.0, 193.0], [653.0, 458.0]), ([394.0, 288.0], [593.0, 613.0]), ([280.0, 276.0], [418.0, 541.0]), ([200.0, 302.0], [297.0, 535.0])]",0.6895692758057163
169,134,91,"[([931.0, 269.0], [1024.0, 681.0]), ([852.0, 280.0], [1011.0, 663.0]), ([624.0, 118.0], [904.0, 681.0]), ([486.0, 175.0], [676.0, 642.0])]",0.6381827770460478
170,39,91,"[([77.0, 466.0], [120.0, 560.0]), ([165.0, 346.0], [194.0, 372.0]), ([126.0, 468.0], [196.0, 641.0]), ([153.0, 358.0], [210.0, 588.0]), ([186.0, 306.0], [239.0, 669.0]), ([233.0, 312.0], [309.0, 654.0]), ([288.0, 271.0], [337.0, 353.0]), ([305.0, 269.0], [423.0, 681.0]), ([358.0, 282.0], [567.0, 681.0]), ([518.0, 186.0], [663.0, 681.0]), ([612.0, 244.0], [715.0, 594.0]), ([662.0, 120.0], [887.0, 681.0]), ([838.0, 291.0], [911.0, 572.0])]",0.6001083237243422
171,122,51,"[([728.0, 26.0], [1024.0, 685.0]), ([524.0, 62.0], [838.0, 685.0]), ([205.0, 53.0], [568.0, 680.0]), ([64.0, 218.0], [163.0, 502.0])]",0.6073490394052661
172,169,51,"[([537.0, 167.0], [572.0, 218.0]), ([471.0, 22.0], [829.0, 514.0]), ([610.0, 37.0], [1024.0, 685.0]), ([44.0, 224.0], [154.0, 505.0]), ([117.0, 252.0], [179.0, 405.0])]",0.6179430262964376
173,189,51,"[([172.0, 64.0], [575.0, 685.0]), ([503.0, 50.0], [827.0, 528.0]), ([615.0, 37.0], [1024.0, 685.0]), ([59.0, 236.0], [152.0, 497.0])]",0.5517468237416985
174,134,51,"[([731.0, 43.0], [1024.0, 685.0]), ([512.0, 14.0], [876.0, 685.0]), ([130.0, 21.0], [687.0, 685.0])]",0.6381827770460478
175,49,51,"[([274.0, 23.0], [744.0, 685.0])]",0.7787123497835211
176,133,51,"[([609.0, 44.0], [1024.0, 685.0]), ([520.0, 49.0], [829.0, 685.0]), ([163.0, 68.0], [523.0, 685.0])]",0.47224974571609485
177,59,51,"[([171.0, 63.0], [580.0, 685.0]), ([508.0, 52.0], [829.0, 682.0]), ([606.0, 35.0], [1017.0, 685.0]), ([36.0, 225.0], [156.0, 499.0]), ([0.0, 237.0], [42.0, 579.0])]",0.5534200030582667
178,181,51,"[([623.0, 53.0], [1024.0, 685.0]), ([481.0, 26.0], [866.0, 682.0]), ([183.0, 64.0], [601.0, 685.0]), ([50.0, 229.0], [164.0, 505.0])]",0.5474169247923779
179,64,51,"[([153.0, 66.0], [572.0, 685.0]), ([486.0, 57.0], [833.0, 685.0]), ([612.0, 41.0], [1024.0, 684.0]), ([45.0, 233.0], [152.0, 497.0])]",0.5063630230601984
180,131,162,"[([832.0, 92.0], [911.0, 342.0]), ([691.0, 130.0], [895.0, 507.0]), ([373.0, 194.0], [384.0, 204.0]), ([385.0, 186.0], [570.0, 623.0]), ([112.0, 97.0], [274.0, 494.0])]",0.46796622444560587
181,121,162,"[([116.0, 112.0], [282.0, 507.0]), ([380.0, 184.0], [578.0, 627.0]), ([831.0, 90.0], [922.0, 299.0]), ([690.0, 124.0], [901.0, 512.0])]",0.3871573644490503
182,49,162,"[([356.0, 191.0], [678.0, 598.0])]",0.7787123497835211
183,64,162,"[([823.0, 98.0], [920.0, 243.0]), ([692.0, 131.0], [897.0, 512.0]), ([383.0, 183.0], [573.0, 620.0]), ([118.0, 113.0], [280.0, 496.0])]",0.5063630230601984
184,169,162,"[([382.0, 179.0], [577.0, 624.0]), ([117.0, 91.0], [281.0, 495.0]), ([678.0, 127.0], [898.0, 514.0]), ([829.0, 97.0], [923.0, 278.0])]",0.6179430262964376
185,134,162,"[([101.0, 81.0], [302.0, 511.0]), ([349.0, 179.0], [591.0, 626.0]), ([687.0, 69.0], [954.0, 514.0]), ([822.0, 27.0], [944.0, 312.0])]",0.6381827770460478
186,123,162,"[([827.0, 90.0], [922.0, 342.0]), ([686.0, 127.0], [898.0, 515.0]), ([374.0, 187.0], [579.0, 623.0]), ([118.0, 107.0], [282.0, 500.0])]",0.35775340551557894
187,59,162,"[([117.0, 110.0], [280.0, 498.0]), ([378.0, 188.0], [578.0, 621.0]), ([829.0, 94.0], [923.0, 293.0]), ([685.0, 121.0], [905.0, 509.0])]",0.5534200030582667
188,189,162,"[([126.0, 95.0], [284.0, 499.0]), ([378.0, 192.0], [568.0, 627.0]), ([678.0, 133.0], [891.0, 507.0]), ([834.0, 95.0], [913.0, 273.0])]",0.5517468237416985
189,74,98,"[([805.0, 43.0], [890.0, 353.0]), ([539.0, 35.0], [629.0, 224.0]), ([538.0, 56.0], [700.0, 496.0]), ([382.0, 30.0], [468.0, 187.0]), ([141.0, 30.0], [260.0, 148.0])]",0.7059772041187374
190,181,98,"[([549.0, 60.0], [718.0, 504.0])]",0.5474169247923779
191,134,98,"[([237.0, 131.0], [630.0, 876.0]), ([548.0, 39.0], [678.0, 325.0]), ([582.0, 40.0], [904.0, 541.0]), ([934.0, 78.0], [1024.0, 607.0]), ([194.0, 33.0], [481.0, 340.0]), ([0.0, 20.0], [139.0, 609.0])]",0.6381827770460478
192,195,98,"[([818.0, 43.0], [877.0, 198.0]), ([384.0, 29.0], [462.0, 136.0]), ([548.0, 30.0], [620.0, 155.0]), ([580.0, 59.0], [696.0, 276.0]), ([145.0, 35.0], [229.0, 137.0])]",0.6895692758057163
193,59,98,"[([530.0, 55.0], [696.0, 510.0]), ([805.0, 41.0], [898.0, 383.0]), ([505.0, 27.0], [642.0, 251.0]), ([148.0, 44.0], [272.0, 204.0]), ([81.0, 165.0], [295.0, 529.0]), ([0.0, 41.0], [79.0, 450.0])]",0.5534200030582667
194,75,98,"[([152.0, 22.0], [206.0, 113.0]), ([398.0, 18.0], [455.0, 119.0]), ([570.0, 38.0], [621.0, 137.0]), ([827.0, 35.0], [873.0, 119.0])]",0.8784597123563082
195,189,98,"[([563.0, 64.0], [699.0, 497.0]), ([535.0, 36.0], [642.0, 260.0]), ([381.0, 24.0], [458.0, 181.0]), ([801.0, 41.0], [881.0, 363.0])]",0.5517468237416985
196,6,98,"[([153.0, 41.0], [218.0, 88.0]), ([378.0, 15.0], [460.0, 157.0])]",0.623214965839187
197,49,98,"[([229.0, 133.0], [636.0, 755.0])]",0.7787123497835211
198,153,66,"[([376.0, 72.0], [579.0, 494.0])]",0.687043581629259
199,169,66,"[([432.0, 150.0], [476.0, 186.0]), ([280.0, 201.0], [316.0, 232.0]), ([192.0, 246.0], [225.0, 274.0]), ([137.0, 254.0], [161.0, 287.0]), ([682.0, 251.0], [728.0, 293.0]), ([434.0, 356.0], [450.0, 373.0]), ([480.0, 315.0], [489.0, 330.0])]",0.6179430262964376
200,6,66,"[([637.0, 186.0], [927.0, 603.0]), ([928.0, 534.0], [934.0, 595.0]), ([403.0, 110.0], [585.0, 513.0]), ([270.0, 177.0], [394.0, 485.0]), ([183.0, 211.0], [299.0, 443.0]), ([107.0, 213.0], [226.0, 439.0])]",0.623214965839187
201,134,66,"[([244.0, 171.0], [430.0, 561.0]), ([430.0, 98.0], [678.0, 542.0]), ([591.0, 185.0], [940.0, 619.0]), ([105.0, 213.0], [274.0, 555.0])]",0.6381827770460478
202,39,66,"[([688.0, 222.0], [911.0, 518.0]), ([381.0, 127.0], [595.0, 486.0]), ([242.0, 179.0], [403.0, 487.0]), ([178.0, 222.0], [316.0, 504.0]), ([118.0, 246.0], [245.0, 479.0])]",0.6001083237243422
203,181,66,"[([637.0, 185.0], [917.0, 550.0]), ([429.0, 98.0], [587.0, 507.0]), ([247.0, 164.0], [421.0, 484.0]), ([179.0, 222.0], [305.0, 444.0])]",0.5474169247923779
204,122,66,"[([650.0, 196.0], [927.0, 552.0]), ([428.0, 123.0], [599.0, 511.0]), ([267.0, 183.0], [410.0, 478.0]), ([183.0, 222.0], [299.0, 445.0]), ([126.0, 246.0], [215.0, 442.0]), ([33.0, 330.0], [73.0, 420.0])]",0.6073490394052661
205,189,66,"[([420.0, 121.0], [582.0, 494.0]), ([642.0, 184.0], [922.0, 545.0]), ([255.0, 175.0], [398.0, 463.0]), ([182.0, 225.0], [279.0, 441.0])]",0.5517468237416985
206,49,66,"[([426.0, 148.0], [644.0, 520.0])]",0.7787123497835211
207,133,133,"[([328.0, 122.0], [565.0, 930.0])]",0.47224974571609485
208,181,133,"[([312.0, 133.0], [576.0, 935.0])]",0.5474169247923779
209,30,133,"[([519.0, 114.0], [685.0, 1023.0]), ([323.0, 139.0], [560.0, 1006.0]), ([0.0, 326.0], [170.0, 1016.0])]",0.47700633000465104
210,169,133,"[([306.0, 155.0], [537.0, 922.0])]",0.6179430262964376
211,189,133,"[([318.0, 152.0], [530.0, 907.0])]",0.5517468237416985
212,158,133,"[([317.0, 129.0], [533.0, 918.0])]",0.5638039808613219
214,131,133,"[([327.0, 143.0], [533.0, 921.0]), ([522.0, 117.0], [685.0, 1024.0])]",0.46796622444560587
215,153,133,"[([148.0, 190.0], [473.0, 835.0])]",0.687043581629259
216,195,23,"[([183.0, 210.0], [359.0, 378.0]), ([190.0, 21.0], [340.0, 219.0]), ([427.0, 41.0], [514.0, 252.0]), ([283.0, 58.0], [430.0, 259.0]), ([578.0, 64.0], [702.0, 225.0]), ([753.0, 24.0], [877.0, 199.0]), ([845.0, 44.0], [1004.0, 300.0])]",0.6895692758057163
217,6,23,"[([210.0, 33.0], [334.0, 239.0]), ([328.0, 44.0], [421.0, 283.0]), ([415.0, 44.0], [504.0, 174.0]), ([595.0, 50.0], [668.0, 147.0]), ([778.0, 42.0], [834.0, 141.0]), ([858.0, 42.0], [935.0, 164.0]), ([202.0, 241.0], [334.0, 355.0]), ([688.0, 239.0], [791.0, 365.0])]",0.623214965839187
218,134,23,"[([153.0, 207.0], [385.0, 403.0]), ([200.0, 23.0], [331.0, 277.0]), ([311.0, 65.0], [452.0, 405.0]), ([389.0, 33.0], [550.0, 312.0]), ([429.0, 218.0], [618.0, 445.0]), ([485.0, 95.0], [634.0, 288.0]), ([587.0, 37.0], [700.0, 374.0]), ([618.0, 219.0], [853.0, 481.0]), ([701.0, 107.0], [818.0, 333.0]), ([751.0, 34.0], [880.0, 237.0]), ([834.0, 26.0], [1000.0, 661.0])]",0.6381827770460478
219,15,23,"[([202.0, 34.0], [341.0, 292.0]), ([305.0, 54.0], [457.0, 387.0]), ([414.0, 44.0], [527.0, 347.0]), ([599.0, 51.0], [703.0, 357.0]), ([777.0, 31.0], [872.0, 305.0]), ([848.0, 40.0], [998.0, 643.0]), ([163.0, 212.0], [361.0, 407.0]), ([612.0, 220.0], [843.0, 404.0])]",0.4837941475922862
220,181,23,"[([610.0, 219.0], [849.0, 422.0]), ([160.0, 215.0], [362.0, 411.0]), ([825.0, 33.0], [997.0, 645.0]), ([570.0, 62.0], [715.0, 317.0]), ([742.0, 17.0], [866.0, 229.0]), ([401.0, 49.0], [538.0, 355.0]), ([307.0, 46.0], [450.0, 376.0]), ([195.0, 38.0], [348.0, 331.0])]",0.5474169247923779
221,142,23,"[([626.0, 215.0], [816.0, 450.0]), ([154.0, 205.0], [366.0, 458.0]), ([208.0, 23.0], [350.0, 362.0]), ([295.0, 49.0], [442.0, 379.0]), ([405.0, 34.0], [509.0, 392.0]), ([592.0, 71.0], [703.0, 399.0]), ([838.0, 28.0], [1013.0, 670.0]), ([717.0, 34.0], [869.0, 312.0])]",0.5714974699449229
222,49,23,"[([143.0, 24.0], [529.0, 489.0])]",0.7787123497835211
223,169,23,"[([307.0, 41.0], [448.0, 395.0]), ([180.0, 33.0], [328.0, 227.0]), ([160.0, 212.0], [368.0, 412.0]), ([403.0, 36.0], [534.0, 325.0]), ([591.0, 46.0], [702.0, 369.0]), ([628.0, 216.0], [840.0, 428.0]), ([766.0, 26.0], [867.0, 207.0]), ([817.0, 46.0], [1017.0, 666.0]), ([995.0, 107.0], [1024.0, 250.0])]",0.6179430262964376
224,79,23,"[([849.0, 47.0], [1006.0, 643.0]), ([615.0, 214.0], [806.0, 404.0]), ([765.0, 27.0], [858.0, 202.0]), ([592.0, 59.0], [699.0, 311.0]), ([414.0, 39.0], [505.0, 336.0]), ([308.0, 57.0], [430.0, 391.0]), ([162.0, 220.0], [364.0, 413.0]), ([205.0, 32.0], [325.0, 293.0])]",0.5169938880192048
225,169,50,"[([200.0, 44.0], [437.0, 403.0]), ([527.0, 146.0], [744.0, 398.0]), ([207.0, 84.0], [658.0, 833.0])]",0.6179430262964376
226,189,50,"[([205.0, 108.0], [662.0, 809.0])]",0.5517468237416985
227,162,50,"[([189.0, 112.0], [670.0, 817.0]), ([226.0, 52.0], [440.0, 430.0]), ([551.0, 98.0], [728.0, 575.0])]",0.3635652405349641
228,81,50,"[([203.0, 101.0], [669.0, 803.0]), ([239.0, 51.0], [419.0, 394.0]), ([522.0, 157.0], [753.0, 485.0])]",0.463537255516563
229,135,50,"[([202.0, 106.0], [665.0, 790.0]), ([243.0, 58.0], [412.0, 379.0]), ([544.0, 163.0], [734.0, 418.0])]",0.5297283254432184
230,181,50,"[([224.0, 20.0], [471.0, 437.0]), ([527.0, 133.0], [747.0, 474.0]), ([202.0, 92.0], [676.0, 843.0])]",0.5474169247923779
231,49,50,"[([247.0, 129.0], [744.0, 950.0])]",0.7787123497835211
232,131,50,"[([522.0, 149.0], [746.0, 490.0]), ([232.0, 44.0], [414.0, 407.0]), ([200.0, 105.0], [665.0, 803.0])]",0.46796622444560587
233,185,50,"[([146.0, 103.0], [671.0, 913.0]), ([229.0, 29.0], [476.0, 476.0]), ([488.0, 86.0], [753.0, 538.0])]",0.5228840877862566
234,169,171,"[([559.0, 311.0], [673.0, 686.0]), ([653.0, 332.0], [765.0, 671.0]), ([741.0, 316.0], [858.0, 660.0]), ([808.0, 309.0], [943.0, 640.0]), ([909.0, 337.0], [999.0, 652.0]), ([380.0, 321.0], [525.0, 710.0])]",0.6179430262964376
235,134,171,"[([914.0, 331.0], [1004.0, 633.0]), ([833.0, 302.0], [969.0, 640.0]), ([740.0, 299.0], [865.0, 596.0]), ([669.0, 319.0], [767.0, 645.0]), ([543.0, 284.0], [696.0, 687.0]), ([509.0, 333.0], [658.0, 718.0]), ([372.0, 279.0], [578.0, 716.0]), ([276.0, 308.0], [440.0, 716.0]), ([130.0, 335.0], [356.0, 718.0]), ([82.0, 335.0], [172.0, 727.0])]",0.6381827770460478
236,49,171,"[([178.0, 196.0], [517.0, 758.0])]",0.7787123497835211
237,64,171,"[([910.0, 342.0], [990.0, 635.0]), ([829.0, 320.0], [917.0, 632.0]), ([750.0, 331.0], [839.0, 649.0]), ([653.0, 343.0], [752.0, 665.0]), ([563.0, 313.0], [654.0, 668.0]), ([495.0, 346.0], [584.0, 674.0]), ([396.0, 329.0], [514.0, 685.0]), ([282.0, 335.0], [386.0, 709.0]), ([154.0, 339.0], [256.0, 715.0]), ([76.0, 337.0], [163.0, 709.0])]",0.5063630230601984
238,181,171,"[([903.0, 340.0], [1003.0, 637.0]), ([828.0, 325.0], [930.0, 648.0]), ([754.0, 333.0], [850.0, 650.0]), ([657.0, 332.0], [758.0, 661.0]), ([556.0, 314.0], [663.0, 677.0]), ([488.0, 357.0], [599.0, 676.0]), ([386.0, 322.0], [511.0, 694.0]), ([272.0, 332.0], [392.0, 705.0]), ([156.0, 323.0], [263.0, 690.0])]",0.5474169247923779
239,195,171,"[([70.0, 346.0], [161.0, 538.0]), ([169.0, 336.0], [252.0, 521.0]), ([285.0, 331.0], [379.0, 512.0]), ([395.0, 326.0], [508.0, 513.0]), ([516.0, 356.0], [566.0, 497.0]), ([572.0, 320.0], [657.0, 507.0]), ([671.0, 336.0], [739.0, 492.0]), ([749.0, 334.0], [835.0, 497.0]), ([840.0, 324.0], [921.0, 503.0]), ([931.0, 336.0], [984.0, 490.0])]",0.6895692758057163
240,6,171,"[([88.0, 344.0], [162.0, 691.0]), ([153.0, 321.0], [266.0, 724.0]), ([288.0, 319.0], [384.0, 699.0]), ([407.0, 328.0], [498.0, 706.0]), ([510.0, 338.0], [576.0, 676.0]), ([584.0, 311.0], [672.0, 672.0]), ([678.0, 323.0], [759.0, 653.0]), ([756.0, 323.0], [840.0, 645.0]), ([831.0, 311.0], [916.0, 638.0]), ([911.0, 332.0], [992.0, 636.0])]",0.623214965839187
