,uid,sentence,sentenceId,parse
2,2,The fact that he nowhere mentioned theatrical performances as part of the activities of the boys later in his hypothetical academy ( 1644 ) should not be taken too seriously as evidence that he desired them to eschew such performances .,20,"(S1
  (S
    (NP
      (DT The)
      (NN fact)
      (SBAR
        (IN that)
        (S
          (NP (PRP he))
          (VP
            (ADVP (RB nowhere))
            (VBD mentioned)
            (NP (JJ theatrical) (NNS performances))
            (PP
              (IN as)
              (NP
                (NP (NN part))
                (PP
                  (IN of)
                  (NP
                    (NP (DT the) (NNS activities))
                    (PP (IN of) (NP (DT the) (NNS boys)))))))
            (PP
              (ADVP (RB later))
              (IN in)
              (NP
                (NP (PRP$ his) (JJ hypothetical) (NN academy))
                (PRN (-LRB- -LRB-) (NP (CD 1644)) (-RRB- -RRB-))))))))
    (VP
      (MD should)
      (RB not)
      (VP
        (VB be)
        (VP
          (VBN taken)
          (ADVP (RB too) (RB seriously))
          (PP
            (IN as)
            (NP
              (NN evidence)
              (SBAR
                (IN that)
                (S
                  (NP (PRP he))
                  (VP
                    (VBD desired)
                    (S
                      (NP (PRP them))
                      (VP
                        (TO to)
                        (VP
                          (VB eschew)
                          (NP (JJ such) (NNS performances)))))))))))))
    (. .)))"
3,2,But there is no positive and consistently demonstrable relationship in the strictest sense .,22,"(S1
  (S
    (CC But)
    (NP (RB there))
    (VP
      (VBZ is)
      (NP
        (DT no)
        (ADJP
          (ADJP (JJ positive))
          (CC and)
          (ADJP (RB consistently) (JJ demonstrable)))
        (NN relationship))
      (PP (IN in) (NP (DT the) (JJS strictest) (NN sense))))
    (. .)))"
4,2,"Unfortunately , Blakey doesn't choose to work much of the time in this vein .",49,"(S1
  (S
    (ADVP (RB Unfortunately))
    (, ,)
    (NP (NNP Blakey) (NNS doesn't))
    (VP
      (VB choose)
      (S
        (VP
          (TO to)
          (VP
            (VB work)
            (NP (NP (RB much)) (PP (IN of) (NP (DT the) (NN time))))
            (PP (IN in) (NP (DT this) (NN vein)))))))
    (. .)))"
5,2,The article presents the reader with an absurdity at its beginning .,92,"(S1
  (S
    (NP (DT The) (NN article))
    (VP
      (VBZ presents)
      (NP (DT the) (NN reader))
      (PP (IN with) (NP (DT an) (NN absurdity)))
      (PP (IN at) (NP (PRP$ its) (NN beginning))))
    (. .)))"
6,2,"`` Might get there faster walkin' '' , Lord drawled , `` seein' as how I got a busted front spring .",13,"(S1
  (S
    (S
      (`` ``)
      (VP
        (MD Might)
        (VP
          (VB get)
          (ADJP (ADVP (RB there) (RBR faster)) (JJ walkin'))))
      ('' ''))
    (, ,)
    (NP (NNP Lord))
    (VP
      (VBD drawled)
      (, ,)
      (`` ``)
      (S
        (VP
          (VBG seein')
          (PP
            (IN as)
            (SBAR
              (WHADVP (WRB how))
              (S
                (NP (PRP I))
                (VP
                  (VBD got)
                  (NP (DT a) (JJ busted) (JJ front) (NN spring)))))))))
    (. .)))"
7,2,"others were of men doffing their hats to each other , carrying umbrellas with pomp , reading newspapers , or simply showing loaves of bread spread out .",15,"(S1
  (S
    (NP (NNS others))
    (VP
      (VBD were)
      (PP (IN of) (NP (NNS men)))
      (VP
        (VP
          (VBG doffing)
          (NP (PRP$ their) (NNS hats))
          (PP (TO to) (NP (DT each) (JJ other))))
        (, ,)
        (VP
          (VBG carrying)
          (NP (NP (NNS umbrellas)) (PP (IN with) (NP (NN pomp)))))
        (, ,)
        (VP (VBG reading) (NP (NNS newspapers)))
        (, ,)
        (CC or)
        (VP
          (ADVP (RB simply))
          (VBG showing)
          (NP
            (NP (NNS loaves))
            (PP (IN of) (NP (NN bread)))
            (VP (VBN spread) (ADVP (RB out)))))))
    (. .)))"
8,2,"since Myra had always put most of Greg's money on her own back , Lucy suspected that no more than a few of that long row would be needed .",70,"(S1
  (S
    (SBAR
      (IN since)
      (S
        (NP (NNP Myra))
        (VP
          (VBD had)
          (ADVP (RB always))
          (VP
            (VBN put)
            (NP
              (NP (JJS most))
              (PP (IN of) (NP (NNP Greg's) (NN money))))
            (PP (IN on) (NP (PRP$ her) (JJ own) (NN back)))))))
    (, ,)
    (NP (NNP Lucy))
    (VP
      (VBD suspected)
      (SBAR
        (IN that)
        (S
          (ADVP (DT no) (RBR more) (IN than))
          (NP
            (NP (DT a) (JJ few))
            (PP (IN of) (NP (DT that) (JJ long) (NN row))))
          (VP (MD would) (VP (VB be) (VP (VBN needed)))))))
    (. .)))"
9,2,"Soap , neutral chip -- fed. Spec. 566 or Aj .",64,"(S1
  (NP
    (NP (ADJP (NNP Soap) (, ,) (JJ neutral)) (NN chip))
    (: --)
    (S
      (VP
        (VBG fed.)
        (NP (NP (NNP Spec.) (CD 566)) (CC or) (NP (NNP Aj)))))
    (. .)))"
10,2,I put in new batteries so as to be certain I'd have plenty of power and on my way out walked over to the regular parking stalls and stood looking at them thoughtfully .,41,"(S1
  (S
    (NP (PRP I))
    (VP
      (VP
        (VBD put)
        (PP (IN in) (NP (JJ new) (NNS batteries)))
        (ADVP (RB so) (RB as))
        (S
          (VP
            (TO to)
            (VP
              (VB be)
              (ADJP
                (JJ certain)
                (SBAR
                  (S
                    (NP (NNP I'd))
                    (VP
                      (VP
                        (VBP have)
                        (NP
                          (NP (NN plenty))
                          (PP (IN of) (NP (NN power)))))
                      (CC and)
                      (VP
                        (PP (IN on) (NP (PRP$ my) (NN way) (IN out)))
                        (VBD walked)
                        (PRT (RP over))
                        (PP
                          (TO to)
                          (NP
                            (DT the)
                            (JJ regular)
                            (NN parking)
                            (NNS stalls))))))))))))
      (CC and)
      (VP
        (VBD stood)
        (VP
          (VBG looking)
          (PP (IN at) (NP (PRP them)))
          (ADVP (RB thoughtfully)))))
    (. .)))"
11,2,When cattle in winter stopped and humped their backs up they were said to `` bow up '' .,25,"(S1
  (S
    (SBAR
      (WHADVP (WRB When))
      (S
        (NP (NP (NNS cattle)) (PP (IN in) (NP (NN winter))))
        (VP
          (VP (VBD stopped))
          (CC and)
          (VP
            (VBD humped)
            (NP (PRP$ their) (NNS backs))
            (PRT (RP up))))))
    (NP (PRP they))
    (VP
      (VBD were)
      (VP
        (VBN said)
        (S (VP (TO to) (VP (`` ``) (VB bow) (ADVP (RB up)) ('' ''))))))
    (. .)))"
12,2,Legislators who last year opposed placing aged-care under the social security system criticized the President's plan .,84,"(S1
  (S
    (NP
      (NP (NNS Legislators))
      (SBAR
        (WHNP (WP who))
        (S
          (NP (JJ last) (NN year))
          (VP
            (VBN opposed)
            (S
              (VP
                (VBG placing)
                (NP (JJ aged-care))
                (PP
                  (IN under)
                  (NP (DT the) (JJ social) (NN security) (NN system)))))))))
    (VP (VBD criticized) (NP (DT the) (NNP President's) (NN plan)))
    (. .)))"
13,2,"And it helps the builder because it can handle a more efficiently packaged load , can deliver it to the best spot ( in some cases , right on the roof or inside the house ) , and never takes any of the builder's high-priced labor to help unload it .",33,"(S1
  (S
    (CC And)
    (NP (PRP it))
    (VP
      (VBZ helps)
      (S
        (NP
          (DT the)
          (NN builder)
          (SBAR
            (IN because)
            (S
              (NP (PRP it))
              (VP
                (VP
                  (MD can)
                  (VP
                    (VB handle)
                    (NP
                      (DT a)
                      (ADJP
                        (ADVP (RBR more) (RB efficiently))
                        (VBN packaged))
                      (NN load))))
                (, ,)
                (VP
                  (MD can)
                  (VP
                    (VB deliver)
                    (NP (PRP it))
                    (PP
                      (TO to)
                      (NP
                        (NP (DT the) (JJS best) (NN spot))
                        (PRN
                          (-LRB- -LRB-)
                          (PP
                            (IN in)
                            (NP (DT some) (NNS cases))
                            (, ,)
                            (ADVP (RB right))
                            (PP (IN on) (NP (DT the) (NN roof)))
                            (CC or)
                            (PP (IN inside) (NP (DT the) (NN house))))
                          (-RRB- -RRB-))))))
                (, ,)
                (CC and)
                (VP
                  (ADVP (RB never))
                  (VBZ takes)
                  (NP
                    (NP (DT any))
                    (PP
                      (IN of)
                      (NP
                        (DT the)
                        (JJ builder's)
                        (JJ high-priced)
                        (NN labor)))))))))
        (VP
          (TO to)
          (VP (VB help) (S (VP (VB unload) (NP (PRP it))))))))
    (. .)))"
14,2,"She replied , `` I know of one man that has not been friendly with him .",7,"(S1
  (S
    (NP (PRP She))
    (VP
      (VBD replied)
      (, ,)
      (`` ``)
      (S
        (NP (PRP I))
        (VP
          (VBP know)
          (PP (IN of) (NP (CD one) (NN man)))
          (SBAR
            (WHNP (WDT that))
            (S
              (VP
                (VBZ has)
                (RB not)
                (VP
                  (VBN been)
                  (ADJP (JJ friendly) (PP (IN with) (NP (PRP him)))))))))))
    (. .)))"
