question,worker,answer
291,A2V3P1XE33NYC3,3
291,A2UFD1I8ZO1V4G,1
291,AD317NO9623GZ,1
291,A1PAR1TMKFPKQE,2
291,A3E157ZN8XPUKJ,3
172,A3NU1SQPI1NXY4,0
172,AKBP92VUQ7G3,0
172,ATQWZNGQCN1RA,0
172,A2F0X4LN9N4O4C,0
172,A2V3P1XE33NYC3,0
172,A2UFD1I8ZO1V4G,0
172,AD317NO9623GZ,1
172,A1C0Z73809FFDZ,0
172,A3KAJ085J9OR0Z,1
477,A3NU1SQPI1NXY4,2
477,AKBP92VUQ7G3,2
477,ATQWZNGQCN1RA,2
477,A2H321P1NSEW35,2
477,A2V3P1XE33NYC3,1
477,A2UFD1I8ZO1V4G,2
477,AD317NO9623GZ,3
477,A3E157ZN8XPUKJ,3
477,AM2W23THD4CI7,1
321,A3NU1SQPI1NXY4,1
321,AKBP92VUQ7G3,0
321,ATQWZNGQCN1RA,1
321,A2H321P1NSEW35,3
321,A2V3P1XE33NYC3,1
321,A2UFD1I8ZO1V4G,1
321,AD317NO9623GZ,1
321,A1PAR1TMKFPKQE,1
321,A1BHMDRWW9ZYSO,1
119,A3NU1SQPI1NXY4,1
119,AKBP92VUQ7G3,1
119,ATQWZNGQCN1RA,1
119,A2H321P1NSEW35,3
119,A2V3P1XE33NYC3,1
119,A2UFD1I8ZO1V4G,3
119,AD317NO9623GZ,1
119,A1PAR1TMKFPKQE,1
119,A53VNQRRFQ785,0
57,A3NU1SQPI1NXY4,1
57,AKBP92VUQ7G3,1
57,ATQWZNGQCN1RA,2
57,A2V3P1XE33NYC3,0
57,A2UFD1I8ZO1V4G,1
57,AD317NO9623GZ,1
57,AWRAXV1RIYR0M,3
57,A1PAR1TMKFPKQE,1
57,A2AM6H3R1LSM9S,1
369,A3NU1SQPI1NXY4,0
369,AKBP92VUQ7G3,1
369,ATQWZNGQCN1RA,0
369,A2V3P1XE33NYC3,0
369,A2UFD1I8ZO1V4G,0
369,AD317NO9623GZ,0
369,A36JZTUKQVV5S5,0
369,A1PAR1TMKFPKQE,0
369,A3E157ZN8XPUKJ,0
134,A3NU1SQPI1NXY4,0
134,AKBP92VUQ7G3,3
134,ATQWZNGQCN1RA,0
134,A2V3P1XE33NYC3,1
134,A2UFD1I8ZO1V4G,0
134,AD317NO9623GZ,3
134,AWRAXV1RIYR0M,1
134,A3E157ZN8XPUKJ,0
134,A1BHMDRWW9ZYSO,0
430,A3NU1SQPI1NXY4,1
430,AKBP92VUQ7G3,1
430,ATQWZNGQCN1RA,1
430,A2H321P1NSEW35,3
430,A2V3P1XE33NYC3,0
430,A2UFD1I8ZO1V4G,0
430,AD317NO9623GZ,2
430,A3E157ZN8XPUKJ,1
430,A2BERTY629PZDT,1
329,A3NU1SQPI1NXY4,3
329,AKBP92VUQ7G3,2
329,ATQWZNGQCN1RA,3
329,A2V3P1XE33NYC3,3
329,AD317NO9623GZ,2
329,A1C0Z73809FFDZ,1
329,A3E157ZN8XPUKJ,2
329,A1KZOLS51I9SS7,3
120,A3NU1SQPI1NXY4,0
120,AKBP92VUQ7G3,0
120,ATQWZNGQCN1RA,0
120,A2H321P1NSEW35,2
120,A2V3P1XE33NYC3,2
120,A2UFD1I8ZO1V4G,0
120,AD317NO9623GZ,2
120,A1PAR1TMKFPKQE,0
120,A53VNQRRFQ785,0
174,A3NU1SQPI1NXY4,1
174,AKBP92VUQ7G3,2
174,ATQWZNGQCN1RA,1
174,A2V3P1XE33NYC3,1
174,A2UFD1I8ZO1V4G,1
174,AD317NO9623GZ,1
174,A1PAR1TMKFPKQE,2
174,A2AM6H3R1LSM9S,1
174,A3E157ZN8XPUKJ,1
56,A3NU1SQPI1NXY4,2
56,AKBP92VUQ7G3,3
56,ATQWZNGQCN1RA,2
56,A2H321P1NSEW35,0
56,A2V3P1XE33NYC3,3
56,A2UFD1I8ZO1V4G,2
56,AD317NO9623GZ,1
56,A1BHMDRWW9ZYSO,1
56,AY5QPUSEADPBG,2
452,A3NU1SQPI1NXY4,0
452,AKBP92VUQ7G3,0
452,ATQWZNGQCN1RA,0
452,A2H321P1NSEW35,2
452,A2V3P1XE33NYC3,0
452,A2UFD1I8ZO1V4G,0
452,AD317NO9623GZ,0
452,A1BHMDRWW9ZYSO,0
452,A53VNQRRFQ785,1
261,A3NU1SQPI1NXY4,0
261,AKBP92VUQ7G3,0
261,ATQWZNGQCN1RA,0
261,A2H321P1NSEW35,2
261,A2V3P1XE33NYC3,2
261,A2UFD1I8ZO1V4G,0
261,AD317NO9623GZ,0
261,A1PAR1TMKFPKQE,1
261,A3E157ZN8XPUKJ,0
224,A3NU1SQPI1NXY4,3
224,AKBP92VUQ7G3,3
224,ATQWZNGQCN1RA,3
224,A2V3P1XE33NYC3,0
224,A2UFD1I8ZO1V4G,3
224,AD317NO9623GZ,3
224,A1BHMDRWW9ZYSO,0
224,A3GLUDQZGEJL5G,1
224,A2BERTY629PZDT,0
303,A3NU1SQPI1NXY4,0
303,AKBP92VUQ7G3,3
303,ATQWZNGQCN1RA,3
303,A2V3P1XE33NYC3,1
303,A2UFD1I8ZO1V4G,0
303,AD317NO9623GZ,3
303,A2AM6H3R1LSM9S,2
303,A3E157ZN8XPUKJ,2
303,AM2W23THD4CI7,0
314,A3NU1SQPI1NXY4,0
314,AKBP92VUQ7G3,3
314,ATQWZNGQCN1RA,0
314,A2H321P1NSEW35,3
314,A2V3P1XE33NYC3,0
314,A2UFD1I8ZO1V4G,2
314,AD317NO9623GZ,1
314,A1KZOLS51I9SS7,1
314,A1KAXCLAH6UVMS,0
241,A3NU1SQPI1NXY4,1
241,AKBP92VUQ7G3,1
241,ATQWZNGQCN1RA,3
241,A2V3P1XE33NYC3,3
241,A2UFD1I8ZO1V4G,1
241,AD317NO9623GZ,2
241,A2AM6H3R1LSM9S,1
241,A3E157ZN8XPUKJ,1
241,A1BHMDRWW9ZYSO,2
516,A3NU1SQPI1NXY4,1
516,AKBP92VUQ7G3,1
516,ATQWZNGQCN1RA,1
516,A2V3P1XE33NYC3,1
516,A2UFD1I8ZO1V4G,1
516,AD317NO9623GZ,1
516,A1PAR1TMKFPKQE,0
516,A3E157ZN8XPUKJ,1
516,A1BHMDRWW9ZYSO,1
143,A3NU1SQPI1NXY4,2
143,AKBP92VUQ7G3,3
143,ATQWZNGQCN1RA,2
143,A2H321P1NSEW35,2
143,A2V3P1XE33NYC3,1
143,A2UFD1I8ZO1V4G,0
143,AD317NO9623GZ,0
143,A1PAR1TMKFPKQE,2
143,A2BERTY629PZDT,3
511,A3NU1SQPI1NXY4,0
511,AKBP92VUQ7G3,0
511,ATQWZNGQCN1RA,0
511,A2V3P1XE33NYC3,0
511,A2UFD1I8ZO1V4G,3
511,AD317NO9623GZ,0
511,AWRAXV1RIYR0M,0
511,A36JZTUKQVV5S5,0
511,A1PAR1TMKFPKQE,0
151,A3NU1SQPI1NXY4,1
151,AKBP92VUQ7G3,2
151,ATQWZNGQCN1RA,0
151,A2V3P1XE33NYC3,1
151,A2UFD1I8ZO1V4G,1
151,AD317NO9623GZ,1
151,A1PAR1TMKFPKQE,1
151,A3E157ZN8XPUKJ,1
151,AM2W23THD4CI7,3
355,A3NU1SQPI1NXY4,3
355,AKBP92VUQ7G3,1
355,ATQWZNGQCN1RA,3
355,A2V3P1XE33NYC3,1
355,A2UFD1I8ZO1V4G,3
355,AD317NO9623GZ,0
355,A1PAR1TMKFPKQE,3
355,A3E157ZN8XPUKJ,1
355,A1BHMDRWW9ZYSO,0
259,A3NU1SQPI1NXY4,3
259,AKBP92VUQ7G3,2
259,ATQWZNGQCN1RA,2
259,A2H321P1NSEW35,1
259,A2V3P1XE33NYC3,3
259,A2UFD1I8ZO1V4G,0
259,AD317NO9623GZ,2
259,A53VNQRRFQ785,3
259,A3KAJ085J9OR0Z,3
290,A3NU1SQPI1NXY4,0
290,AKBP92VUQ7G3,0
290,ATQWZNGQCN1RA,0
290,A2H321P1NSEW35,3
290,A2V3P1XE33NYC3,0
290,A2UFD1I8ZO1V4G,3
290,AD317NO9623GZ,0
290,A1PAR1TMKFPKQE,2
290,A3E157ZN8XPUKJ,0
26,A3NU1SQPI1NXY4,0
26,AKBP92VUQ7G3,2
26,ATQWZNGQCN1RA,0
26,A2H321P1NSEW35,0
26,A2V3P1XE33NYC3,0
26,A2UFD1I8ZO1V4G,0
26,AD317NO9623GZ,0
26,A1PAR1TMKFPKQE,0
26,A3E157ZN8XPUKJ,2
170,A3NU1SQPI1NXY4,3
170,AKBP92VUQ7G3,2
170,ATQWZNGQCN1RA,0
170,A2F0X4LN9N4O4C,3
170,A2V3P1XE33NYC3,2
170,A2UFD1I8ZO1V4G,1
170,AD317NO9623GZ,3
170,A1C0Z73809FFDZ,3
170,A3KAJ085J9OR0Z,3
353,A3NU1SQPI1NXY4,1
353,AKBP92VUQ7G3,1
353,ATQWZNGQCN1RA,2
353,A2V3P1XE33NYC3,2
353,A2UFD1I8ZO1V4G,1
353,AD317NO9623GZ,1
353,A1PAR1TMKFPKQE,0
353,A3E157ZN8XPUKJ,1
353,A1BHMDRWW9ZYSO,3
555,A3NU1SQPI1NXY4,2
555,AKBP92VUQ7G3,2
555,ATQWZNGQCN1RA,2
555,A2V3P1XE33NYC3,0
555,A2UFD1I8ZO1V4G,2
555,AD317NO9623GZ,2
555,A1PAR1TMKFPKQE,2
555,A2AM6H3R1LSM9S,0
555,A3E157ZN8XPUKJ,0
157,A3NU1SQPI1NXY4,1
157,AKBP92VUQ7G3,3
157,ATQWZNGQCN1RA,3
157,A2V3P1XE33NYC3,1
157,A2UFD1I8ZO1V4G,1
157,AD317NO9623GZ,1
157,A1PAR1TMKFPKQE,3
157,A2AM6H3R1LSM9S,1
157,A3E157ZN8XPUKJ,1
325,A3NU1SQPI1NXY4,0
325,AKBP92VUQ7G3,3
325,ATQWZNGQCN1RA,0
325,A2V3P1XE33NYC3,2
325,A2UFD1I8ZO1V4G,0
325,AD317NO9623GZ,0
325,A1C0Z73809FFDZ,2
325,A1PAR1TMKFPKQE,0
325,A1KZOLS51I9SS7,2
551,A3NU1SQPI1NXY4,0
551,AKBP92VUQ7G3,0
551,ATQWZNGQCN1RA,0
551,A2H321P1NSEW35,2
551,A2V3P1XE33NYC3,2
551,A2UFD1I8ZO1V4G,3
551,AD317NO9623GZ,1
551,A3E157ZN8XPUKJ,0
551,AM2W23THD4CI7,2
322,A3NU1SQPI1NXY4,3
322,AKBP92VUQ7G3,3
322,ATQWZNGQCN1RA,1
322,A2H321P1NSEW35,1
322,A2V3P1XE33NYC3,3
322,A2UFD1I8ZO1V4G,3
322,AD317NO9623GZ,1
322,A1PAR1TMKFPKQE,3
322,A1BHMDRWW9ZYSO,3
538,A3NU1SQPI1NXY4,1
538,AKBP92VUQ7G3,1
538,ATQWZNGQCN1RA,1
538,A2H321P1NSEW35,2
538,A2F0X4LN9N4O4C,2
538,A2V3P1XE33NYC3,1
538,A2UFD1I8ZO1V4G,1
538,AD317NO9623GZ,3
538,AWRAXV1RIYR0M,1
16,A3NU1SQPI1NXY4,2
16,AKBP92VUQ7G3,3
16,ATQWZNGQCN1RA,3
16,A2H321P1NSEW35,0
16,A2V3P1XE33NYC3,2
16,A2UFD1I8ZO1V4G,2
16,AD317NO9623GZ,3
16,A1C0Z73809FFDZ,2
16,A3E157ZN8XPUKJ,2
491,A3NU1SQPI1NXY4,3
491,AKBP92VUQ7G3,3
491,ATQWZNGQCN1RA,1
491,A2V3P1XE33NYC3,2
491,A2UFD1I8ZO1V4G,3
491,AD317NO9623GZ,3
491,A1C0Z73809FFDZ,3
491,A3E157ZN8XPUKJ,3
491,AM2W23THD4CI7,3
418,A3NU1SQPI1NXY4,3
418,AKBP92VUQ7G3,3
418,ATQWZNGQCN1RA,3
418,A2H321P1NSEW35,0
418,A2V3P1XE33NYC3,3
418,A2UFD1I8ZO1V4G,3
418,AD317NO9623GZ,1
418,A1PAR1TMKFPKQE,1
418,A3E157ZN8XPUKJ,3
245,A3NU1SQPI1NXY4,3
245,AKBP92VUQ7G3,3
245,ATQWZNGQCN1RA,0
245,A2V3P1XE33NYC3,3
245,A2UFD1I8ZO1V4G,3
245,AD317NO9623GZ,2
245,A1PAR1TMKFPKQE,3
245,A3E157ZN8XPUKJ,3
245,A3GLUDQZGEJL5G,1
292,A3NU1SQPI1NXY4,3
292,AKBP92VUQ7G3,3
292,ATQWZNGQCN1RA,1
292,A2H321P1NSEW35,0
292,A2V3P1XE33NYC3,3
292,A2UFD1I8ZO1V4G,1
292,AD317NO9623GZ,3
292,A1PAR1TMKFPKQE,0
292,A3E157ZN8XPUKJ,0
108,A3NU1SQPI1NXY4,2
108,AKBP92VUQ7G3,3
108,ATQWZNGQCN1RA,2
108,A2H321P1NSEW35,2
108,A2V3P1XE33NYC3,0
108,A2UFD1I8ZO1V4G,2
108,AD317NO9623GZ,2
108,A1PAR1TMKFPKQE,2
108,A1BHMDRWW9ZYSO,2
554,A3NU1SQPI1NXY4,1
554,AKBP92VUQ7G3,1
554,ATQWZNGQCN1RA,3
554,A2V3P1XE33NYC3,1
554,A2UFD1I8ZO1V4G,1
554,AD317NO9623GZ,1
554,A1PAR1TMKFPKQE,3
554,A2AM6H3R1LSM9S,1
554,A3E157ZN8XPUKJ,1
293,A3NU1SQPI1NXY4,2
293,AKBP92VUQ7G3,2
293,ATQWZNGQCN1RA,3
293,A2V3P1XE33NYC3,1
293,A2UFD1I8ZO1V4G,1
293,AD317NO9623GZ,1
293,A1PAR1TMKFPKQE,2
293,A3E157ZN8XPUKJ,2
293,A1BHMDRWW9ZYSO,3
485,A3NU1SQPI1NXY4,1
485,AKBP92VUQ7G3,1
485,ATQWZNGQCN1RA,1
485,A2H321P1NSEW35,0
485,A2V3P1XE33NYC3,0
485,A2UFD1I8ZO1V4G,1
485,AD317NO9623GZ,2
485,A3E157ZN8XPUKJ,1
485,AORFXVSW8DDHP,1
559,A3NU1SQPI1NXY4,2
559,AKBP92VUQ7G3,2
559,ATQWZNGQCN1RA,2
559,A2V3P1XE33NYC3,3
559,A2UFD1I8ZO1V4G,2
559,AD317NO9623GZ,2
559,A1PAR1TMKFPKQE,2
559,A3E157ZN8XPUKJ,0
559,A1BHMDRWW9ZYSO,3
80,A3NU1SQPI1NXY4,1
80,AKBP92VUQ7G3,0
80,ATQWZNGQCN1RA,1
80,A2V3P1XE33NYC3,2
80,A2UFD1I8ZO1V4G,1
80,AD317NO9623GZ,1
80,AWRAXV1RIYR0M,1
80,A3E157ZN8XPUKJ,1
80,A1BHMDRWW9ZYSO,1
312,A3NU1SQPI1NXY4,3
312,AKBP92VUQ7G3,2
312,ATQWZNGQCN1RA,3
312,A2V3P1XE33NYC3,3
312,A2UFD1I8ZO1V4G,1
312,AD317NO9623GZ,3
312,A3E157ZN8XPUKJ,3
312,AM2W23THD4CI7,3
312,A1KZOLS51I9SS7,2
256,A3NU1SQPI1NXY4,0
256,AKBP92VUQ7G3,0
256,ATQWZNGQCN1RA,0
256,A2V3P1XE33NYC3,2
256,A2UFD1I8ZO1V4G,2
256,AD317NO9623GZ,0
256,A1PAR1TMKFPKQE,0
256,A3E157ZN8XPUKJ,0
256,A1BHMDRWW9ZYSO,0
156,A3NU1SQPI1NXY4,1
156,AKBP92VUQ7G3,1
156,ATQWZNGQCN1RA,3
156,A2H321P1NSEW35,1
156,A2V3P1XE33NYC3,0
156,A2UFD1I8ZO1V4G,1
156,AD317NO9623GZ,1
156,A3E157ZN8XPUKJ,1
156,A3KAJ085J9OR0Z,1
230,A3NU1SQPI1NXY4,0
230,AKBP92VUQ7G3,0
230,ATQWZNGQCN1RA,3
230,A2V3P1XE33NYC3,2
230,A2UFD1I8ZO1V4G,0
230,AD317NO9623GZ,0
230,A2AM6H3R1LSM9S,0
230,A3E157ZN8XPUKJ,0
230,AM2W23THD4CI7,0
529,A3NU1SQPI1NXY4,1
529,AKBP92VUQ7G3,3
529,ATQWZNGQCN1RA,1
529,A2V3P1XE33NYC3,0
529,A2UFD1I8ZO1V4G,1
529,AD317NO9623GZ,0
529,A1PAR1TMKFPKQE,0
529,A3E157ZN8XPUKJ,1
529,A53VNQRRFQ785,1
471,A3NU1SQPI1NXY4,0
471,AKBP92VUQ7G3,0
471,ATQWZNGQCN1RA,2
471,A2H321P1NSEW35,2
471,A2V3P1XE33NYC3,0
471,A2UFD1I8ZO1V4G,0
471,AD317NO9623GZ,2
471,A1PAR1TMKFPKQE,0
471,A3E157ZN8XPUKJ,3
67,A3NU1SQPI1NXY4,3
67,AKBP92VUQ7G3,2
67,ATQWZNGQCN1RA,3
67,A2V3P1XE33NYC3,3
67,A2UFD1I8ZO1V4G,2
67,AD317NO9623GZ,3
67,A1PAR1TMKFPKQE,0
67,A3E157ZN8XPUKJ,3
67,A1BHMDRWW9ZYSO,3
464,A3NU1SQPI1NXY4,2
464,AKBP92VUQ7G3,2
464,ATQWZNGQCN1RA,2
464,A2H321P1NSEW35,2
464,A2V3P1XE33NYC3,2
464,A2UFD1I8ZO1V4G,2
464,AD317NO9623GZ,1
464,A3E157ZN8XPUKJ,2
464,AM2W23THD4CI7,2
470,A3NU1SQPI1NXY4,1
470,AKBP92VUQ7G3,3
470,ATQWZNGQCN1RA,3
470,A2H321P1NSEW35,1
470,A2V3P1XE33NYC3,1
470,A2UFD1I8ZO1V4G,2
470,AD317NO9623GZ,3
470,A1PAR1TMKFPKQE,1
470,A3E157ZN8XPUKJ,1
571,A3NU1SQPI1NXY4,0
571,AKBP92VUQ7G3,0
571,ATQWZNGQCN1RA,0
571,A2V3P1XE33NYC3,0
571,A2UFD1I8ZO1V4G,0
571,AD317NO9623GZ,1
571,A2AM6H3R1LSM9S,0
571,A3E157ZN8XPUKJ,1
571,AM2W23THD4CI7,0
368,A3NU1SQPI1NXY4,2
368,AKBP92VUQ7G3,2
368,ATQWZNGQCN1RA,2
368,A2V3P1XE33NYC3,0
368,A2UFD1I8ZO1V4G,0
368,AD317NO9623GZ,3
368,A1PAR1TMKFPKQE,2
368,A2AM6H3R1LSM9S,1
368,A3E157ZN8XPUKJ,2
366,A3NU1SQPI1NXY4,3
366,AKBP92VUQ7G3,3
366,ATQWZNGQCN1RA,3
366,A2V3P1XE33NYC3,2
366,A2UFD1I8ZO1V4G,2
366,AD317NO9623GZ,3
366,A1PAR1TMKFPKQE,0
366,A2AM6H3R1LSM9S,3
366,A3E157ZN8XPUKJ,3
194,A3NU1SQPI1NXY4,2
194,AKBP92VUQ7G3,0
194,ATQWZNGQCN1RA,1
194,A2H321P1NSEW35,2
194,A2V3P1XE33NYC3,3
194,A2UFD1I8ZO1V4G,1
194,AD317NO9623GZ,2
194,A1PAR1TMKFPKQE,2
194,A1BHMDRWW9ZYSO,2
167,A3NU1SQPI1NXY4,0
167,AKBP92VUQ7G3,0
167,ATQWZNGQCN1RA,0
167,A2V3P1XE33NYC3,2
167,A2UFD1I8ZO1V4G,3
167,AD317NO9623GZ,1
167,A1PAR1TMKFPKQE,0
167,A2AM6H3R1LSM9S,0
167,A3E157ZN8XPUKJ,0
469,A3NU1SQPI1NXY4,3
469,AKBP92VUQ7G3,3
469,ATQWZNGQCN1RA,3
469,A2H321P1NSEW35,1
469,A2V3P1XE33NYC3,2
469,A2UFD1I8ZO1V4G,2
469,AD317NO9623GZ,2
469,A1PAR1TMKFPKQE,2
469,A3E157ZN8XPUKJ,3
468,A3NU1SQPI1NXY4,0
468,AKBP92VUQ7G3,3
468,ATQWZNGQCN1RA,0
468,A2V3P1XE33NYC3,3
468,A2UFD1I8ZO1V4G,0
468,AD317NO9623GZ,0
468,A1PAR1TMKFPKQE,0
468,A2AM6H3R1LSM9S,0
468,AM2W23THD4CI7,0
148,A3NU1SQPI1NXY4,2
148,AKBP92VUQ7G3,2
148,ATQWZNGQCN1RA,2
148,A2H321P1NSEW35,2
148,A2V3P1XE33NYC3,1
148,A2UFD1I8ZO1V4G,3
148,AD317NO9623GZ,2
148,A1BHMDRWW9ZYSO,0
148,AY5QPUSEADPBG,2
316,A3NU1SQPI1NXY4,3
316,AKBP92VUQ7G3,3
316,ATQWZNGQCN1RA,3
316,A2H321P1NSEW35,3
316,A2V3P1XE33NYC3,0
316,A2UFD1I8ZO1V4G,0
316,AD317NO9623GZ,3
316,A1KZOLS51I9SS7,2
316,A1KAXCLAH6UVMS,2
40,A3NU1SQPI1NXY4,3
40,AKBP92VUQ7G3,2
40,ATQWZNGQCN1RA,0
40,A2V3P1XE33NYC3,3
40,A2UFD1I8ZO1V4G,1
40,AD317NO9623GZ,2
40,A1PAR1TMKFPKQE,0
40,A2AM6H3R1LSM9S,0
40,A3E157ZN8XPUKJ,0
420,A3NU1SQPI1NXY4,2
420,AKBP92VUQ7G3,2
420,ATQWZNGQCN1RA,1
420,A2H321P1NSEW35,1
420,A2V3P1XE33NYC3,1
420,A2UFD1I8ZO1V4G,0
420,AD317NO9623GZ,0
420,A1PAR1TMKFPKQE,1
420,A3E157ZN8XPUKJ,1
142,A3NU1SQPI1NXY4,1
142,AKBP92VUQ7G3,3
142,ATQWZNGQCN1RA,3
142,A2H321P1NSEW35,2
142,A2V3P1XE33NYC3,0
142,A2UFD1I8ZO1V4G,2
142,AD317NO9623GZ,1
142,A1PAR1TMKFPKQE,3
142,A2BERTY629PZDT,3
162,A3NU1SQPI1NXY4,3
162,AKBP92VUQ7G3,0
162,ATQWZNGQCN1RA,3
162,A2H321P1NSEW35,0
162,A2V3P1XE33NYC3,0
162,A2UFD1I8ZO1V4G,0
162,AD317NO9623GZ,3
162,A36JZTUKQVV5S5,2
162,A3E157ZN8XPUKJ,0
392,A3NU1SQPI1NXY4,2
392,AKBP92VUQ7G3,0
392,ATQWZNGQCN1RA,3
392,A2V3P1XE33NYC3,2
392,A2UFD1I8ZO1V4G,1
392,AD317NO9623GZ,1
392,AWRAXV1RIYR0M,2
392,A3E157ZN8XPUKJ,3
392,A3UX2FXA3NMJCS,3
359,A3NU1SQPI1NXY4,2
359,AKBP92VUQ7G3,1
359,ATQWZNGQCN1RA,0
359,A2V3P1XE33NYC3,0
359,A2UFD1I8ZO1V4G,3
359,AD317NO9623GZ,0
359,A1PAR1TMKFPKQE,2
359,A2AM6H3R1LSM9S,2
359,A3E157ZN8XPUKJ,3
447,A3NU1SQPI1NXY4,3
447,AKBP92VUQ7G3,2
447,ATQWZNGQCN1RA,2
447,A2V3P1XE33NYC3,2
447,A2UFD1I8ZO1V4G,2
447,AD317NO9623GZ,3
447,A1PAR1TMKFPKQE,2
447,A1BHMDRWW9ZYSO,2
447,A3UX2FXA3NMJCS,2
486,A3NU1SQPI1NXY4,2
486,AKBP92VUQ7G3,3
486,ATQWZNGQCN1RA,3
486,A2H321P1NSEW35,3
486,A2V3P1XE33NYC3,3
486,A2UFD1I8ZO1V4G,3
486,AD317NO9623GZ,2
486,A3E157ZN8XPUKJ,0
486,AORFXVSW8DDHP,1
360,A3NU1SQPI1NXY4,3
360,AKBP92VUQ7G3,0
360,ATQWZNGQCN1RA,0
360,A2V3P1XE33NYC3,0
360,A2UFD1I8ZO1V4G,2
360,AD317NO9623GZ,3
360,A1PAR1TMKFPKQE,0
360,A2AM6H3R1LSM9S,2
360,A3E157ZN8XPUKJ,3
61,A3NU1SQPI1NXY4,1
61,AKBP92VUQ7G3,2
61,ATQWZNGQCN1RA,2
61,A2V3P1XE33NYC3,3
61,A2UFD1I8ZO1V4G,2
61,AD317NO9623GZ,1
61,A1PAR1TMKFPKQE,2
61,A3E157ZN8XPUKJ,2
61,AM2W23THD4CI7,2
542,A3NU1SQPI1NXY4,3
542,AKBP92VUQ7G3,1
542,ATQWZNGQCN1RA,1
542,A2V3P1XE33NYC3,3
542,A2UFD1I8ZO1V4G,1
542,AD317NO9623GZ,3
542,A1PAR1TMKFPKQE,1
542,A3E157ZN8XPUKJ,1
542,AM2W23THD4CI7,1
492,A3NU1SQPI1NXY4,2
492,AKBP92VUQ7G3,2
492,ATQWZNGQCN1RA,1
492,A2V3P1XE33NYC3,1
492,A2UFD1I8ZO1V4G,1
492,AD317NO9623GZ,1
492,A1C0Z73809FFDZ,1
492,A3E157ZN8XPUKJ,1
492,AM2W23THD4CI7,0
531,A3NU1SQPI1NXY4,2
531,AKBP92VUQ7G3,3
531,ATQWZNGQCN1RA,3
531,A2V3P1XE33NYC3,3
531,A2UFD1I8ZO1V4G,3
531,AD317NO9623GZ,1
531,A1PAR1TMKFPKQE,3
531,A3E157ZN8XPUKJ,3
531,A53VNQRRFQ785,3
140,A3NU1SQPI1NXY4,3
140,AKBP92VUQ7G3,3
140,ATQWZNGQCN1RA,1
140,A2H321P1NSEW35,1
140,A2V3P1XE33NYC3,1
140,A2UFD1I8ZO1V4G,1
140,AD317NO9623GZ,1
140,A3E157ZN8XPUKJ,1
140,AM2W23THD4CI7,1
401,A3NU1SQPI1NXY4,3
401,AKBP92VUQ7G3,1
401,ATQWZNGQCN1RA,1
401,A2V3P1XE33NYC3,3
401,A2UFD1I8ZO1V4G,1
401,AD317NO9623GZ,1
401,A1PAR1TMKFPKQE,2
401,A3E157ZN8XPUKJ,0
401,AM2W23THD4CI7,1
30,A3NU1SQPI1NXY4,2
30,AKBP92VUQ7G3,3
30,ATQWZNGQCN1RA,2
30,A2V3P1XE33NYC3,1
30,A2UFD1I8ZO1V4G,3
30,AD317NO9623GZ,2
30,A356EVHB3TU90R,1
30,A1PAR1TMKFPKQE,0
30,A3GLUDQZGEJL5G,2
357,A3NU1SQPI1NXY4,3
357,AKBP92VUQ7G3,3
357,ATQWZNGQCN1RA,2
357,A2V3P1XE33NYC3,2
357,A2UFD1I8ZO1V4G,0
357,AD317NO9623GZ,0
357,A1PAR1TMKFPKQE,2
357,A2AM6H3R1LSM9S,1
357,A3E157ZN8XPUKJ,2
192,A3NU1SQPI1NXY4,3
192,AKBP92VUQ7G3,1
192,ATQWZNGQCN1RA,1
192,A2V3P1XE33NYC3,1
192,A2UFD1I8ZO1V4G,3
192,AD317NO9623GZ,1
192,A1C0Z73809FFDZ,3
192,AM2W23THD4CI7,1
192,A53VNQRRFQ785,1
202,A3NU1SQPI1NXY4,1
202,AKBP92VUQ7G3,3
202,ATQWZNGQCN1RA,1
202,A2V3P1XE33NYC3,0
202,A2UFD1I8ZO1V4G,0
202,AD317NO9623GZ,3
202,A1PAR1TMKFPKQE,0
202,A3E157ZN8XPUKJ,3
202,A1KZOLS51I9SS7,3
438,A3NU1SQPI1NXY4,0
438,AKBP92VUQ7G3,3
438,ATQWZNGQCN1RA,3
438,A2V3P1XE33NYC3,3
438,A2UFD1I8ZO1V4G,2
438,AD317NO9623GZ,2
438,A1PAR1TMKFPKQE,3
438,A2AM6H3R1LSM9S,3
438,AM2W23THD4CI7,3
149,A3NU1SQPI1NXY4,1
149,AKBP92VUQ7G3,3
149,ATQWZNGQCN1RA,2
149,A2V3P1XE33NYC3,0
149,A2UFD1I8ZO1V4G,2
149,AD317NO9623GZ,3
149,A1PAR1TMKFPKQE,2
149,A3E157ZN8XPUKJ,1
149,AM2W23THD4CI7,2
497,A3NU1SQPI1NXY4,0
497,AKBP92VUQ7G3,2
497,ATQWZNGQCN1RA,2
497,A2V3P1XE33NYC3,2
497,A2UFD1I8ZO1V4G,0
497,AD317NO9623GZ,1
497,A1PAR1TMKFPKQE,1
497,A3E157ZN8XPUKJ,2
497,A1BHMDRWW9ZYSO,1
535,A3NU1SQPI1NXY4,0
535,AKBP92VUQ7G3,1
535,ATQWZNGQCN1RA,3
535,A2V3P1XE33NYC3,1
535,A2UFD1I8ZO1V4G,1
535,AD317NO9623GZ,1
535,A1PAR1TMKFPKQE,1
535,A3E157ZN8XPUKJ,1
535,AM2W23THD4CI7,3
561,A3NU1SQPI1NXY4,2
